Date,BTC,BTT,DOGE,ETH,LTC,XRP,SOLVE,XLM,TRON,ZIL
2016-03-26,416.7,,0.000212,,,0.006875,,,,
2016-03-25,416.57,,0.000216,,,0.007296,,,,
2016-03-24,413.76,,0.000214,,,0.007474,,,,
2016-03-23,417.3,,0.00022,,,0.007491,,,,
2016-03-22,416.42,,0.000221,,,0.007503,,,,
2016-03-21,411.38,,0.000226,,,0.007501,,,,
2016-03-20,413.58,,0.000224,,,0.007418,,,,
2016-03-19,410.55,,0.000233,,,0.007391,,,,
2016-03-18,409.96,,0.000234,,,0.007332,,,,
2016-03-17,418.5,,0.000254,,,0.007566,,,,
2016-03-16,415.93,,0.000215,,,0.007564,,,,
2016-03-15,414.65,,0.000216,,,0.008029,,,,
2016-03-14,414.01,,0.000213,,,0.008066,,,,
2016-03-13,413.15,,0.000214,,,0.008191,,,,
2016-03-12,410.33,,0.000213,,,0.00823,,,,
2016-03-11,418.81,,0.000212,,,0.008332,,,,
2016-03-10,416.24,,0.000217,,,0.00811,,,,
2016-03-09,412.83,,0.000212,,,0.008047,,,,
2016-03-08,411.23,,0.000214,,,0.00796,,,,
2016-03-07,415.43,,0.00022,,,0.008016,,,,
2016-03-06,403.48,,0.000209,,,0.008119,,,,
2016-03-05,396.79,,0.000223,,,0.008287,,,,
2016-03-04,408.93,,0.000231,,,0.008178,,,,
2016-03-03,418.82,,0.000231,,,0.008186,,,,
2016-03-02,423.69,,0.000238,,,0.008479,,,,
2016-03-01,432.4,,0.000245,,,0.008635,,,,
2016-02-29,436.45,,0.000237,,,0.0087,,,,
2016-02-28,433.69,,0.000241,,,0.008803,,,,
2016-02-27,432.51,,0.000241,,,0.00819,,,,
2016-02-26,427.5,,0.00023,,,0.008056,,,,
2016-02-25,423.75,,0.00022,,,0.007949,,,,
2016-02-24,422.79,,0.000233,,,0.007918,,,,
2016-02-23,420.03,,0.000221,,,0.00786,,,,
2016-02-22,436.9,,0.000224,,,0.007878,,,,
2016-02-21,438.15,,0.000238,,,0.008096,,,,
2016-02-20,441.89,,0.000245,,,0.008162,,,,
2016-02-19,419.06,,0.000244,,,0.00803,,,,
2016-02-18,421.32,,0.000249,,,0.008006,,,,
2016-02-17,416.26,,0.00025,,,0.007923,,,,
2016-02-16,406.89,,0.000254,,,0.007889,,,,
2016-02-15,399.11,,0.000255,,,0.007972,,,,
2016-02-14,404.53,,0.000259,,,0.008058,,,,
2016-02-13,388.37,,0.000269,,,0.008027,,,,
2016-02-12,381.97,,0.000278,,,0.008076,,,,
2016-02-11,376.89,,0.00028,,,0.00797,,,,
2016-02-10,378.56,,0.000283,,,0.00805,,,,
2016-02-09,372.9,,0.000285,,,0.0081,,,,
2016-02-08,370.68,,0.000291,,,0.008253,,,,
2016-02-07,377.77,,0.000297,,,0.008245,,,,
2016-02-06,374.92,,0.000278,,,0.007995,,,,
2016-02-05,384.46,,0.000278,,,0.008138,,,,
2016-02-04,390.08,,0.000292,,,0.008451,,,,
2016-02-03,367,,0.000298,,,0.008631,,,,
2016-02-02,372.85,,0.000301,,,0.00859,,,,
2016-02-01,370.62,,0.000295,,,0.008257,,,,
2016-01-31,369.82,,0.000301,,,0.007979,,,,
2016-01-30,379.23,,0.00029,,,0.007815,,,,
2016-01-29,379.39,,0.000298,,,0.007853,,,,
2016-01-28,379.96,,0.000292,,,0.007815,,,,
2016-01-27,394.93,,0.000287,,,0.007991,,,,
2016-01-26,389.21,,0.000285,,,0.008338,,,,
2016-01-25,392.91,,0.000306,,,0.007922,,,,
2016-01-24,403.45,,0.000305,,,0.007262,,,,
2016-01-23,389.52,,0.000287,,,0.00697,,,,
2016-01-22,383.01,,0.000265,,,0.006883,,,,
2016-01-21,408.97,,0.000262,,,0.006768,,,,
2016-01-20,413.88,,0.00027,,,0.006542,,,,
2016-01-19,375.96,,0.000277,,,0.006399,,,,
2016-01-18,383.14,,0.000258,,,0.006634,,,,
2016-01-17,381.01,,0.000316,,,0.00684,,,,
2016-01-16,386.57,,0.000344,,,0.006226,,,,
2016-01-15,373.43,,0.000455,,,0.006506,,,,
2016-01-14,429.69,,0.000356,,,0.005419,,,,
2016-01-13,432.68,,0.000212,,,0.005135,,,,
2016-01-12,446.57,,0.000193,,,0.005219,,,,
2016-01-11,449.33,,0.000172,,,0.00512,,,,
2016-01-10,449.14,,0.000168,,,0.005114,,,,
2016-01-09,451.07,,0.000163,,,0.005313,,,,
2016-01-08,454.06,,0.000168,,,0.005381,,,,
2016-01-07,458.49,,0.000148,,,0.005271,,,,
2016-01-06,432.44,,0.000151,,,0.005326,,,,
2016-01-05,432.67,,0.000152,,,0.005266,,,,
2016-01-04,433.42,,0.000155,,,0.005112,,,,
2016-01-03,432.51,,0.000149,,,0.005229,,,,
2016-01-02,435.74,,0.000175,,,0.005529,,,,
2016-01-01,435.43,,0.000177,,,0.005794,,,,
2015-12-31,430.12,,0.00018,,,0.005854,,,,
2015-12-30,428.2,,0.000171,,,0.005895,,,,
2015-12-29,432.59,,0.000167,,,0.005956,,,,
2015-12-28,421.28,,0.00018,,,0.005982,,,,
2015-12-27,425.01,,0.000158,,,0.005933,,,,
2015-12-26,419.76,,0.000139,,,0.006039,,,,
2015-12-25,456.09,,0.000135,,,0.006003,,,,
2015-12-24,456,,0.000137,,,0.006044,,,,
2015-12-23,443.77,,0.000144,,,0.005958,,,,
2015-12-22,434.88,,0.000146,,,0.006017,,,,
2015-12-21,436.61,,0.000151,,,0.006065,,,,
2015-12-20,442.26,,0.000154,,,0.005955,,,,
2015-12-19,460.9,,0.000151,,,0.00604,,,,
2015-12-18,462.5,,0.000153,,,0.006182,,,,
2015-12-17,455.5,,0.000155,,,0.006264,,,,
2015-12-16,453.63,,0.000139,,,0.00634,,,,
2015-12-15,463.64,,0.000145,,,0.006343,,,,
2015-12-14,441.98,,0.000139,,,0.006174,,,,
2015-12-13,436.29,,0.000147,,,0.006487,,,,
2015-12-12,436.01,,0.000147,,,0.005971,,,,
2015-12-11,451.34,,0.000147,,,0.006021,,,,
2015-12-10,416.18,,0.000142,,,0.006193,,,,
2015-12-09,417.44,,0.000143,,,0.006269,,,,
2015-12-08,409.2,,0.000143,,,0.006235,,,,
2015-12-07,395.28,,0.000153,,,0.006291,,,,
2015-12-06,393.26,,0.000155,,,0.006387,,,,
2015-12-05,387,,0.000155,,,0.006694,,,,
2015-12-04,363.25,,0.00015,,,0.006755,,,,
2015-12-03,361.33,,0.00015,,,0.006684,,,,
2015-12-02,360.23,,0.000145,,,0.007614,,,,
2015-12-01,362.56,,0.000143,,,0.008779,,,,
2015-11-30,378.23,,0.000142,,,0.008536,,,,
2015-11-29,371.04,,0.00015,,,0.008441,,,,
2015-11-28,355.94,,0.000139,,,0.008444,,,,
2015-11-27,359.99,,0.000142,,,0.008523,,,,
2015-11-26,356.88,,0.000136,,,0.006775,,,,
2015-11-25,328.07,,0.000133,,,0.00556,,,,
2015-11-24,319.49,,0.000128,,,0.005344,,,,
2015-11-23,323.01,,0.00013,,,0.005301,,,,
2015-11-22,323.59,,0.000129,,,0.004754,,,,
2015-11-21,325.22,,0.000129,,,0.004262,,,,
2015-11-20,321.85,,0.00013,,,0.004173,,,,
2015-11-19,325.5,,0.000127,,,0.00409,,,,
2015-11-18,336.59,,0.000128,,,0.004201,,,,
2015-11-17,336,,0.00013,,,0.004299,,,,
2015-11-16,332.1,,0.00013,,,0.004238,,,,
2015-11-15,321.13,,0.000133,,,0.004276,,,,
2015-11-14,333.49,,0.000132,,,0.004291,,,,
2015-11-13,335,,0.00013,,,0.004318,,,,
2015-11-12,336.19,,0.000128,,,0.004242,,,,
2015-11-11,307.54,,0.00013,,,0.004288,,,,
2015-11-10,338.46,,0.000128,,,0.004267,,,,
2015-11-09,381,,0.000131,,,0.004245,,,,
2015-11-08,373.91,,0.000131,,,0.004227,,,,
2015-11-07,386.7,,0.00013,,,0.004222,,,,
2015-11-06,371.37,,0.000135,,,0.004258,,,,
2015-11-05,384.2,,0.000133,,,0.00425,,,,
2015-11-04,398.09,,0.000131,,,0.004234,,,,
2015-11-03,399.49,,0.000125,,,0.004165,,,,
2015-11-02,363.97,,0.00013,,,0.004328,,,,
2015-11-01,331.71,,0.00013,,,0.004477,,,,
2015-10-31,314.6,,0.00013,,,0.004541,,,,
2015-10-30,329.97,,0.000125,,,0.004264,,,,
2015-10-29,315.68,,0.000123,,,0.004406,,,,
2015-10-28,303.75,,0.000135,,,0.004609,,,,
2015-10-27,295.88,,0.000136,,,0.004647,,,,
2015-10-26,286.75,,0.000145,,,0.004694,,,,
2015-10-25,288.97,,0.000141,,,0.004562,,,,
2015-10-24,284,,0.000146,,,0.004506,,,,
2015-10-23,278.07,,0.000149,,,0.004947,,,,
2015-10-22,275.92,,0.000156,,,0.005383,,,,
2015-10-21,269.16,,0.000147,,,0.005156,,,,
2015-10-20,271.14,,0.000141,,,0.004901,,,,
2015-10-19,264.81,,0.000137,,,0.004687,,,,
2015-10-18,264.53,,0.000151,,,0.004839,,,,
2015-10-17,271.35,,0.000141,,,0.004634,,,,
2015-10-16,263,,0.000126,,,0.004675,,,,
2015-10-15,254.64,,0.000118,,,0.004649,,,,
2015-10-14,253.22,,0.000116,,,0.004675,,,,
2015-10-13,250.37,,0.000116,,,0.004556,,,,
2015-10-12,246.29,,0.000114,,,0.004662,,,,
2015-10-11,248.9,,0.000115,,,0.004677,,,,
2015-10-10,246.06,,0.000118,,,0.004723,,,,
2015-10-09,244.46,,0.000117,,,0.004697,,,,
2015-10-08,243.38,,0.000118,,,0.004731,,,,
2015-10-07,243.64,,0.000119,,,0.005043,,,,
2015-10-06,246.83,,0.000119,,,0.004979,,,,
2015-10-05,240.7,,0.000121,,,0.005203,,,,
2015-10-04,239.76,,0.000121,,,0.005398,,,,
2015-10-03,239.93,,0.00012,,,0.005399,,,,
2015-10-02,237.99,,0.00012,,,0.005418,,,,
2015-10-01,238.54,,0.000121,,,0.005377,,,,
2015-09-30,237.13,,0.000119,,,0.00526,,,,
2015-09-29,237.78,,0.00012,,,0.005182,,,,
2015-09-28,240.42,,0.000119,,,0.005037,,,,
2015-09-27,233.54,,0.000119,,,0.004983,,,,
2015-09-26,234.99,,0.000119,,,0.005031,,,,
2015-09-25,235.76,,0.000121,,,0.005375,,,,
2015-09-24,235.6,,0.000121,,,0.005328,,,,
2015-09-23,230.1,,0.000117,,,0.005008,,,,
2015-09-22,230.61,,0.000118,,,0.005236,,,,
2015-09-21,227,,0.000121,,,0.005517,,,,
2015-09-20,232.48,,0.000123,,,0.005868,,,,
2015-09-19,232.26,,0.000122,,,0.005448,,,,
2015-09-18,233.19,,0.000123,,,0.00552,,,,
2015-09-17,233.17,,0.000121,,,0.005579,,,,
2015-09-16,229.2,,0.000124,,,0.006293,,,,
2015-09-15,230.36,,0.000122,,,0.006536,,,,
2015-09-14,231.01,,0.000123,,,0.006501,,,,
2015-09-13,230.61,,0.000122,,,0.00665,,,,
2015-09-12,236.92,,0.000124,,,0.00671,,,,
2015-09-11,241.04,,0.000124,,,0.006668,,,,
2015-09-10,238.33,,0.000126,,,0.007168,,,,
2015-09-09,238.72,,0.00013,,,0.007247,,,,
2015-09-08,244.15,,0.000126,,,0.007637,,,,
2015-09-07,240.31,,0.000126,,,0.007482,,,,
2015-09-06,240.93,,0.000127,,,0.007529,,,,
2015-09-05,230.92,,0.000125,,,0.007372,,,,
2015-09-04,231.61,,0.000124,,,0.007426,,,,
2015-09-03,226.83,,0.000126,,,0.00772,,,,
2015-09-02,229.39,,0.000125,,,0.007404,,,,
2015-09-01,227.6,,0.000126,,,0.008532,,,,
2015-08-31,231.12,,0.000127,,,0.008197,,,,
2015-08-30,229.24,,0.000131,,,0.008444,,,,
2015-08-29,229.55,,0.000129,,,0.007663,,,,
2015-08-28,233.4,,0.00013,,,0.007678,,,,
2015-08-27,224.34,,0.000131,,,0.007831,,,,
2015-08-26,226.35,,0.00013,,,0.007918,,,,
2015-08-25,223.58,,0.000132,,,0.007891,,,,
2015-08-24,213.38,,0.00013,,,0.00786,,,,
2015-08-23,228.3,,0.000125,,,0.007355,,,,
2015-08-22,230.62,,0.000122,,,0.007431,,,,
2015-08-21,233.71,,0.000126,,,0.0077,,,,
2015-08-20,235.49,,0.000127,,,0.007815,,,,
2015-08-19,227.84,,0.000129,,,0.007884,,,,
2015-08-18,247.43,,0.000129,,,0.00805,,,,
2015-08-17,258.49,,0.000131,,,0.007751,,,,
2015-08-16,259.19,,0.000132,,,0.007433,,,,
2015-08-15,262.21,,0.000129,,,0.007551,,,,
2015-08-14,266.52,,0.000133,,,0.007492,,,,
2015-08-13,264.92,,0.000129,,,0.007126,,,,
2015-08-12,269.43,,0.000128,,,0.007397,,,,
2015-08-11,271.2,,0.000138,,,0.007552,,,,
2015-08-10,265.18,,0.000137,,,0.007722,,,,
2015-08-09,267.91,,0.000145,,,0.007881,,,,
2015-08-08,261.08,,0.000139,,,0.007872,,,,
2015-08-07,279.54,,0.000131,,,0.007758,,,,
2015-08-06,279.91,,0.000134,,,0.007552,,,,
2015-08-05,282.24,,0.00015,,,0.008301,,,,
2015-08-04,285.31,,0.000148,,,0.008315,,,,
2015-08-03,281.63,,0.000155,,,0.00842,,,,
2015-08-02,282.55,,0.000158,,,0.008337,,,,
2015-08-01,282.06,,0.000156,,,0.008147,,,,
2015-07-31,284.68,,0.00016,,,0.008271,,,,
2015-07-30,288.25,,0.000164,,,0.008591,,,,
2015-07-29,289.53,,0.00016,,,0.00875,,,,
2015-07-28,295.73,,0.000162,,,0.008808,,,,
2015-07-27,294.44,,0.000158,,,0.008476,,,,
2015-07-26,293.25,,0.000168,,,0.008152,,,,
2015-07-25,289.64,,0.000168,,,0.008024,,,,
2015-07-24,289.48,,0.000173,,,0.008224,,,,
2015-07-23,276.91,,0.000176,,,0.008271,,,,
2015-07-22,277.5,,0.000173,,,0.008281,,,,
2015-07-21,277.13,,0.000172,,,0.00823,,,,
2015-07-20,278.7,,0.000175,,,0.008222,,,,
2015-07-19,275.59,,0.000184,,,0.008437,,,,
2015-07-18,277.56,,0.000183,,,0.008491,,,,
2015-07-17,279.95,,0.000184,,,0.008519,,,,
2015-07-16,278.71,,0.000188,,,0.008449,,,,
2015-07-15,285.22,,0.000189,,,0.008562,,,,
2015-07-14,288.2,,0.000187,,,0.008115,,,,
2015-07-13,292.35,,0.000188,,,0.007888,,,,
2015-07-12,311.96,,0.000188,,,0.007656,,,,
2015-07-11,294.77,,0.000178,,,0.007487,,,,
2015-07-10,286.85,,0.000184,,,0.007579,,,,
2015-07-09,270.21,,0.00017,,,0.007711,,,,
2015-07-08,270.64,,0.000174,,,0.007948,,,,
2015-07-07,267.19,,0.000169,,,0.008091,,,,
2015-07-06,270.41,,0.000177,,,0.00806,,,,
2015-07-05,271.15,,0.00018,,,0.008026,,,,
2015-07-04,260.72,,0.000171,,,0.008062,,,,
2015-07-03,256.36,,0.000186,,,0.008516,,,,
2015-07-02,255.22,,0.000194,,,0.008631,,,,
2015-07-01,257.97,,0.0002,,,0.008569,,,,
2015-06-30,264.94,,0.000211,,,0.008614,,,,
2015-06-29,257.57,,0.000201,,,0.008615,,,,
2015-06-28,249.79,,0.000203,,,0.008847,,,,
2015-06-27,251.67,,0.000195,,,0.008987,,,,
2015-06-26,243,,0.000189,,,0.009449,,,,
2015-06-25,242.14,,0.000189,,,0.00958,,,,
2015-06-24,240.89,,0.000192,,,0.009873,,,,
2015-06-23,244.07,,0.000194,,,0.010022,,,,
2015-06-22,247.75,,0.000191,,,0.010782,,,,
2015-06-21,244.64,,0.000191,,,0.011099,,,,
2015-06-20,246.67,,0.000191,,,0.011037,,,,
2015-06-19,245.56,,0.000193,,,0.011198,,,,
2015-06-18,248.93,,0.000199,,,0.01132,,,,
2015-06-17,248.37,,0.000214,,,0.011977,,,,
2015-06-16,251.93,,0.000204,,,0.011467,,,,
2015-06-15,237.47,,0.00021,,,0.011445,,,,
2015-06-14,233.6,,0.000201,,,0.011288,,,,
2015-06-13,233.18,,0.000186,,,0.011048,,,,
2015-06-12,230.26,,0.000178,,,0.010914,,,,
2015-06-11,229.62,,0.000187,,,0.010667,,,,
2015-06-10,228.67,,0.000219,,,0.010567,,,,
2015-06-09,229.74,,0.000209,,,0.010314,,,,
2015-06-08,229.02,,0.00021,,,0.011039,,,,
2015-06-07,223.96,,0.000209,,,0.011207,,,,
2015-06-06,225.02,,0.00021,,,0.010252,,,,
2015-06-05,225.33,,0.000197,,,0.009678,,,,
2015-06-04,224.31,,0.000198,,,0.009424,,,,
2015-06-03,225.57,,0.00017,,,0.008579,,,,
2015-06-02,225.25,,0.000167,,,0.008147,,,,
2015-06-01,223.6,,0.000165,,,0.008093,,,,
2015-05-31,229.88,,0.000161,,,0.008057,,,,
2015-05-30,232.93,,0.00016,,,0.008042,,,,
2015-05-29,236.94,,0.000157,,,0.007999,,,,
2015-05-28,236.8,,0.000162,,,0.007995,,,,
2015-05-27,237.74,,0.000163,,,0.008,,,,
2015-05-26,237.61,,0.000152,,,0.007874,,,,
2015-05-25,237.47,,0.000158,,,0.007905,,,,
2015-05-24,240.91,,0.000153,,,0.007956,,,,
2015-05-23,239.07,,0.000152,,,0.007879,,,,
2015-05-22,240.34,,0.000151,,,0.008012,,,,
2015-05-21,235.72,,0.00016,,,0.007981,,,,
2015-05-20,234.25,,0.000141,,,0.007579,,,,
2015-05-19,232.4,,0.000154,,,0.00829,,,,
2015-05-18,233.28,,0.000162,,,0.008409,,,,
2015-05-17,237.22,,0.000178,,,0.009056,,,,
2015-05-16,236.73,,0.000192,,,0.007857,,,,
2015-05-15,237.84,,0.000184,,,0.006937,,,,
2015-05-14,237.19,,0.000161,,,0.006794,,,,
2015-05-13,237.56,,0.000142,,,0.006925,,,,
2015-05-12,242.81,,0.000143,,,0.006809,,,,
2015-05-11,242.81,,0.000136,,,0.0068,,,,
2015-05-10,241.25,,0.000139,,,0.006649,,,,
2015-05-09,242.57,,0.000134,,,0.006573,,,,
2015-05-08,244.65,,0.000134,,,0.006636,,,,
2015-05-07,237.91,,0.00012,,,0.006539,,,,
2015-05-06,230.89,,0.000116,,,0.005748,,,,
2015-05-05,236.18,,0.000115,,,0.006329,,,,
2015-05-04,239.8,,0.000117,,,0.006588,,,,
2015-05-03,240.63,,0.00012,,,0.006655,,,,
2015-05-02,236.26,,0.000114,,,0.006602,,,,
2015-05-01,234.01,,0.000108,,,0.006857,,,,
2015-04-30,236.59,,0.000111,,,0.007213,,,,
2015-04-29,225.91,,0.000093,,,0.00736,,,,
2015-04-28,225.48,,0.00009,,,0.007382,,,,
2015-04-27,227.2,,0.000092,,,0.007574,,,,
2015-04-26,220.5,,0.000092,,,0.007491,,,,
2015-04-25,227.06,,0.000089,,,0.007529,,,,
2015-04-24,232.38,,0.000087,,,0.007782,,,,
2015-04-23,235.49,,0.000089,,,0.00791,,,,
2015-04-22,234,,0.000089,,,0.008017,,,,
2015-04-21,234.91,,0.00009,,,0.008055,,,,
2015-04-20,225.04,,0.000097,,,0.008037,,,,
2015-04-19,224.05,,0.000098,,,0.008018,,,,
2015-04-18,223.99,,0.000103,,,0.008029,,,,
2015-04-17,223.5,,0.000098,,,0.007863,,,,
2015-04-16,229.09,,0.000099,,,0.00763,,,,
2015-04-15,223.88,,0.000104,,,0.007765,,,,
2015-04-14,220.53,,0.0001,,,0.00774,,,,
2015-04-13,238.03,,0.000103,,,0.008291,,,,
2015-04-12,238.03,,0.000105,,,0.008077,,,,
2015-04-11,238.13,,0.00011,,,0.008019,,,,
2015-04-10,235.86,,0.000111,,,0.008025,,,,
2015-04-09,243.65,,0.000111,,,0.007968,,,,
2015-04-08,246.65,,0.000106,,,0.007932,,,,
2015-04-07,255.67,,0.000106,,,0.007846,,,,
2015-04-06,257.57,,0.000107,,,0.0079,,,,
2015-04-05,261.46,,0.000107,,,0.008025,,,,
2015-04-04,254.87,,0.000108,,,0.00801,,,,
2015-04-03,255.68,,0.000105,,,0.007949,,,,
2015-04-02,254.48,,0.000103,,,0.008159,,,,
2015-04-01,247.25,,0.000106,,,0.008194,,,,
2015-03-31,245.26,,0.000114,,,0.00861,,,,
2015-03-30,248.59,,0.000114,,,0.0083,,,,
2015-03-29,243.58,,0.000113,,,0.008512,,,,
2015-03-28,253.47,,0.000117,,,0.00878,,,,
2015-03-27,248.68,,0.000117,,,0.009198,,,,
2015-03-26,250.16,,0.000122,,,0.009071,,,,
2015-03-25,247,,0.000124,,,0.008786,,,,
2015-03-24,248.81,,0.000127,,,0.008739,,,,
2015-03-23,265.61,,0.000128,,,0.008844,,,,
2015-03-22,270,,0.000129,,,0.00872,,,,
2015-03-21,261.83,,0.000129,,,0.007906,,,,
2015-03-20,263.71,,0.000128,,,0.007668,,,,
2015-03-19,263.28,,0.000126,,,0.007772,,,,
2015-03-18,258.51,,0.000128,,,0.008453,,,,
2015-03-17,286.87,,0.000127,,,0.008498,,,,
2015-03-16,292.03,,0.000131,,,0.008851,,,,
2015-03-15,287.46,,0.000129,,,0.008895,,,,
2015-03-14,284.29,,0.000132,,,0.008764,,,,
2015-03-13,287,,0.000131,,,0.009115,,,,
2015-03-12,296.11,,0.000129,,,0.009757,,,,
2015-03-11,296.63,,0.000137,,,0.010309,,,,
2015-03-10,292.56,,0.000132,,,0.010196,,,,
2015-03-09,290.23,,0.000131,,,0.010182,,,,
2015-03-08,274.82,,0.000133,,,0.010446,,,,
2015-03-07,276.33,,0.000133,,,0.01048,,,,
2015-03-06,273.91,,0.000133,,,0.010575,,,,
2015-03-05,277.12,,0.000144,,,0.010929,,,,
2015-03-04,273.56,,0.000145,,,0.010968,,,,
2015-03-03,282.42,,0.000143,,,0.010817,,,,
2015-03-02,274.93,,0.000144,,,0.011088,,,,
2015-03-01,258.78,,0.000141,,,0.010511,,,,
2015-02-28,255.51,,0.000143,,,0.010359,,,,
2015-02-27,255.96,,0.000145,,,0.010229,,,,
2015-02-26,237.1,,0.000139,,,0.010086,,,,
2015-02-25,238.45,,0.000144,,,0.010643,,,,
2015-02-24,240.13,,0.00014,,,0.009961,,,,
2015-02-23,239.69,,0.000141,,,0.010535,,,,
2015-02-22,236.72,,0.000142,,,0.010856,,,,
2015-02-21,245.86,,0.000141,,,0.011544,,,,
2015-02-20,245.89,,0.000143,,,0.010032,,,,
2015-02-19,242.42,,0.000144,,,0.010593,,,,
2015-02-18,235.91,,0.000149,,,0.012192,,,,
2015-02-17,244,,0.000146,,,0.012239,,,,
2015-02-16,236.82,,0.000145,,,0.012998,,,,
2015-02-15,234,,0.000146,,,0.01336,,,,
2015-02-14,257.48,,0.000143,,,0.013299,,,,
2015-02-13,236.65,,0.000142,,,0.013401,,,,
2015-02-12,222.45,,0.00014,,,0.013396,,,,
2015-02-11,220.02,,0.000142,,,0.013334,,,,
2015-02-10,220.84,,0.000141,,,0.01313,,,,
2015-02-09,222.19,,0.000145,,,0.013286,,,,
2015-02-08,224.16,,0.000144,,,0.013481,,,,
2015-02-07,228.7,,0.000146,,,0.013758,,,,
2015-02-06,222.82,,0.000143,,,0.013791,,,,
2015-02-05,216,,0.000146,,,0.014031,,,,
2015-02-04,226.5,,0.000144,,,0.01375,,,,
2015-02-03,228.31,,0.000141,,,0.013712,,,,
2015-02-02,237.79,,0.000151,,,0.014956,,,,
2015-02-01,227,,0.000143,,,0.014566,,,,
2015-01-31,219,,0.000142,,,0.014039,,,,
2015-01-30,232.55,,0.000138,,,0.013776,,,,
2015-01-29,234.52,,0.000141,,,0.013649,,,,
2015-01-28,236.14,,0.00014,,,0.013994,,,,
2015-01-27,262.69,,0.000141,,,0.014426,,,,
2015-01-26,270,,0.000145,,,0.014577,,,,
2015-01-25,254.53,,0.000144,,,0.015185,,,,
2015-01-24,240,,0.000142,,,0.014466,,,,
2015-01-23,235,,0.000147,,,0.013498,,,,
2015-01-22,226.32,,0.000147,,,0.013025,,,,
2015-01-21,225.51,,0.000151,,,0.01367,,,,
2015-01-20,208,,0.000144,,,0.014139,,,,
2015-01-19,225.51,,0.000139,,,0.014298,,,,
2015-01-18,184,,0.000142,,,0.014443,,,,
2015-01-17,184,,0.000147,,,0.014706,,,,
2015-01-16,199.46,,0.000144,,,0.01497,,,,
2015-01-15,211.91,,0.000158,,,0.015841,,,,
2015-01-14,120,,0.000163,,,0.016019,,,,
2015-01-13,260,,0.000166,,,0.016578,,,,
2015-01-12,288.99,,0.000166,,,0.016736,,,,
2015-01-11,288.99,,0.000156,,,0.016734,,,,
2015-01-10,288.99,,0.000155,,,0.01701,,,,
2015-01-09,288.99,,0.000153,,,0.016653,,,,
2015-01-08,288.99,,0.000141,,,0.016112,,,,
2015-01-07,340,,0.00014,,,0.015991,,,,
2015-01-06,340,,0.00014,,,0.015622,,,,
2015-01-05,340,,0.000135,,,0.015361,,,,
2015-01-04,340,,0.000142,,,0.016403,,,,
2015-01-03,340,,0.00014,,,0.016444,,,,
2015-01-02,340,,0.000115,,,0.014233,,,,
2015-01-01,340,,0.000136,,,0.015648,,,,
2014-12-31,340,,0.000156,,,0.018434,,,,
2014-12-30,340,,0.00016,,,0.018765,,,,
2014-12-29,340,,0.000162,,,0.019233,,,,
2014-12-28,340,,0.000171,,,0.020576,,,,
2014-12-27,340,,0.000168,,,0.020676,,,,
2014-12-26,340,,0.000173,,,0.020843,,,,
2014-12-25,340,,0.000168,,,0.020732,,,,
2014-12-24,340,,0.000161,,,0.020316,,,,
2014-12-23,340,,0.000158,,,0.018928,,,,
2014-12-22,340,,0.000167,,,0.022106,,,,
2014-12-21,340,,0.000186,,,0.024318,,,,
2014-12-20,340,,0.000183,,,0.02439,,,,
2014-12-19,340,,0.000187,,,0.024438,,,,
2014-12-18,340,,0.000179,,,0.0242,,,,
2014-12-17,350,,0.000182,,,0.024231,,,,
2014-12-16,350,,0.000184,,,0.023764,,,,
2014-12-15,350,,0.000184,,,0.024074,,,,
2014-12-14,350,,0.00019,,,0.025308,,,,
2014-12-13,350,,0.000185,,,0.024138,,,,
2014-12-12,350,,0.00019,,,0.023382,,,,
2014-12-11,360.5,,0.000195,,,0.023878,,,,
2014-12-10,360.5,,0.000195,,,0.025562,,,,
2014-12-09,375,,0.000193,,,0.024921,,,,
2014-12-08,375,,0.000206,,,0.024207,,,,
2014-12-07,378,,0.000194,,,0.023338,,,,
2014-12-06,378,,0.000177,,,0.02794,,,,
2014-12-05,377.1,,0.000179,,,0.026065,,,,
2014-12-04,377.1,,0.000173,,,0.021539,,,,
2014-12-03,378,,0.000188,,,0.018242,,,,
2014-12-02,378,,0.000196,,,0.017127,,,,
2014-12-01,370,,0.000202,,,0.016992,,,,
,,,0.000206,,,0.016374,,,,
,,,0.000206,,,0.016374,,,,
,,,0.000209,,,0.015907,,,,
,,,0.00021,,,0.015068,,,,
,,,0.000221,,,0.013421,,,,
,,,0.000229,,,0.014794,,,,
,,,0.00023,,,0.014406,,,,
,,,0.000233,,,0.013785,,,,
,,,0.00023,,,0.013343,,,,
,,,0.000237,,,0.01313,,,,
,,,0.00024,,,0.013158,,,,
,,,0.000242,,,0.012559,,,,
