id,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,fraud
603,-9.41113277,-4.427835257,2.518786439,-1.349331376,-15.21139282,-2.396948104,4.319939635,-6.746878907,-13.28144313,-7.684698646,0
604,-3.501536549,6.670011857,3.624325861,6.176856314,8.970763213,-1.971131731,-7.099695297,-8.544773245,-5.974031415,-6.727764565,0
605,-1.409167116,-5.347282208,7.238497382,-8.088393078,-20.76006283,-3.477300432,-8.233515768,7.755586266,2.992296697,9.345166185,0
606,5.892927156,14.06009051,8.790090375,3.954952348,-2.825429127,-4.575380639,-4.478102847,-9.984532284,-0.742009116,-2.513853809,0
607,0.696231626,7.021260963,9.657937539,6.361177628,5.952953745,2.72606409,-1.275453535,-5.98385517,3.606989684,2.766202459,0
608,-4.215815353,9.316353912,-3.735489274,0.199563417,1.847495526,-6.185693539,1.201020055,-2.156520001,-21.18895257,-11.7602924,0
609,-1.074863188,1.455064747,4.697999758,3.332282725,-24.90032934,-5.373560874,0.01029628,7.585347915,-14.58949195,1.458606454,0
610,5.20910907,-2.292401818,6.869500374,-1.92419347,1.394765412,0.428600484,1.39694662,-15.8803222,-2.241529602,-4.48842767,0
611,2.635327202,-6.27134841,10.42438246,6.053402994,21.14682305,-0.870238232,-8.645005585,-9.965086564,-9.380549024,3.704473878,0
612,4.146777696,-5.11556692,-15.1509844,-3.059297216,-5.740959449,4.252474713,1.352338632,-8.844293206,12.261055,-18.87259425,0
613,-6.682939075,3.293424774,3.901773001,6.939142404,4.317483104,3.845020049,3.86664632,6.278832948,5.743530534,-2.039389752,0
614,8.257369289,4.068882075,-1.352759306,-4.636100743,-5.586014114,1.614470282,1.79613363,-2.384874429,3.719226336,6.710794488,0
615,7.181015494,1.84596608,0.214114648,-9.165076895,1.185297635,6.486612635,7.262510796,-0.661316033,-2.225018896,2.585542752,0
616,9.594146618,0.614359805,2.59766728,-7.076366791,20.54704183,-2.030205095,-1.185630103,8.882229861,-5.525466407,-1.509945042,0
617,14.50639458,1.745824093,-8.390840119,-8.61678475,14.44438459,2.501717655,-3.147900905,2.115525335,6.527295078,2.235830815,0
618,7.091261867,8.815173977,3.22164915,19.07163613,5.581495795,-4.631935751,-3.899259226,-11.77805774,-4.069944944,-9.016612186,0
619,-3.888403616,-7.124461831,4.370870799,-3.843077463,-26.67893722,3.114821196,2.027203056,-12.78770673,0.155920912,8.3113905,0
620,-1.732222512,-0.852616784,-15.19451974,5.225528874,5.149117372,8.4330983,1.061239634,9.378427456,-5.808369632,6.848801714,0
621,0.762868687,2.794890836,-8.564228401,-7.054675904,-17.82852078,-5.707972312,3.427516586,-0.989839392,-17.0776181,4.927119015,0
622,-2.036431512,1.535984613,-4.196126106,-1.804398671,-6.288535542,1.099158347,12.68728616,5.225264878,-6.964737516,5.432394148,0
623,-10.31853418,-9.06161963,10.38801181,11.14697864,4.217450722,6.68305477,-14.5830548,-4.106056987,-1.824793797,3.758061406,0
624,3.42335049,-4.056403763,-1.565010058,-1.415139974,-6.522038508,1.735107683,-7.825734356,10.43972229,2.877260053,-9.112318767,0
625,-4.743552109,7.44353924,4.318292431,9.811213822,-6.418587293,-0.010075889,3.565919977,-7.971220322,-9.618206823,6.924567371,0
626,-11.16623921,-2.246812304,-1.617802037,2.828326509,-11.21217406,-10.16476008,-3.529855717,4.151108587,2.021986573,-11.0061656,0
627,-3.198013838,-8.193133006,-9.741962101,-7.011901954,-4.545510921,-1.928615443,-3.396589524,-6.040050198,-16.75473309,-3.268567486,0
628,-13.98014875,-3.336595731,4.888426546,1.517086544,-1.156885642,-4.858182835,-8.395886558,11.94207896,0.101397742,-2.005076895,0
629,7.341150884,9.365820299,6.092475013,8.035735419,-11.98716705,1.600226569,-1.833266473,-5.790112827,-3.715733819,10.11899262,0
630,0.571282487,-3.93604553,5.045747963,6.486794897,8.36344386,0.435512226,-3.209959686,-2.893786488,-16.86424825,5.890945404,0
631,4.742871387,9.702292583,12.55293415,-3.342783828,-18.97776589,0.472239006,-8.161653566,0.77962085,12.4757206,-6.113279667,0
632,4.674682013,12.71991442,-5.145413323,6.907122709,19.37589357,7.277469512,7.435268224,-0.710729501,-2.694330839,8.95683589,0
633,-1.156393089,8.752991921,12.42923796,-17.45806107,-3.394225513,-2.157201806,-2.285795095,-11.24943585,-10.32434356,10.26173606,0
634,2.220799599,-0.361538072,0.673669611,1.930718164,7.128659753,-3.575129611,-5.097180123,-0.76751313,-8.983783287,-2.910878205,0
635,1.091008717,5.503356967,6.360463992,21.63104142,8.078257357,2.018684351,-4.763456443,-2.534549426,-3.599617468,4.31257704,0
636,-4.096363852,-1.732459387,12.25029826,-2.792209876,3.401083609,-2.483818319,0.337057374,13.88537082,-4.243359351,-1.73273846,0
637,11.58969174,-3.300241656,-9.043756386,3.896720526,-0.112533931,-1.48960804,-1.95762718,-11.19715798,4.874624508,-14.02093397,0
638,1.173382687,0.555901967,8.717311297,0.658100024,14.61553251,-0.59569626,-0.846383209,-1.3149165,-12.72341795,4.369708302,0
639,-1.433647259,5.912839774,1.019143921,4.001639379,-7.839260293,0.531993578,5.939898624,1.370049604,1.108547681,10.19443637,0
640,5.50407362,9.942650216,0.472314178,-7.992005141,13.61911401,1.670256615,-4.574267188,-1.677826111,2.509493428,-2.825840864,0
641,2.857323904,-0.626000952,-11.64006141,17.1137743,12.27535471,3.831126181,-1.795718638,0.101535062,3.565672498,6.07519646,0
642,-14.66412172,1.803206285,3.630078637,5.946058514,-13.10975861,1.608229305,2.634766003,-16.87350234,-5.326668194,7.917877579,0
643,-4.418254105,-10.08895982,12.75418067,9.276875861,11.32814708,-1.050882624,-0.282908032,4.074552698,10.82556464,-2.566243757,0
644,3.523774336,-14.23082589,5.396827379,-5.110002399,-4.564047591,-3.061373884,-17.58479457,-4.806925061,11.31373373,11.34350443,0
645,-3.619070289,9.059326284,-0.224985295,-0.05810142,-10.96069444,3.699100837,1.745500771,-14.18196088,-12.64464548,-3.007432687,0
646,-13.08183958,14.16702152,5.117836753,12.06197271,9.748638416,-3.51204024,0.213078442,-10.10878063,1.095317124,-6.168273662,0
647,-10.88399525,-5.552238546,10.39898634,13.28496415,9.708858604,2.06014024,6.326036857,-4.890553581,-0.602066197,5.046462739,0
648,4.124227514,-1.615700796,6.429133838,13.050245,0.432720673,-1.358686201,-0.39082843,-1.318906191,-4.112315628,6.458370628,0
649,-3.269507608,12.29808552,-2.17267691,-3.144727328,-13.15621014,0.724752607,4.958539142,-2.897097221,-17.43550359,9.565608741,0
650,-12.38716973,-6.058211038,11.08134241,-1.553540498,5.244661498,-0.286647763,10.41134158,-9.478064749,-9.840059112,3.719148871,0
651,22.19809823,-4.268765691,12.15325869,-3.125425149,-12.11298186,0.774916127,-1.768289074,8.696387874,8.637127654,3.885838201,0
652,-0.587661067,7.130541328,-11.08346684,15.18097901,1.94895841,1.099751059,0.723511386,-4.212271094,-10.05373301,7.740895349,0
653,-5.399459075,8.593080921,2.825160039,4.361528181,6.807247504,-4.143874468,3.913913234,3.82628877,-6.968939505,10.25658628,0
654,-6.254752695,-12.33611754,9.928708447,-7.852414097,2.012300556,1.770519119,3.591608846,-3.766839076,13.06909814,8.224284254,0
655,15.1988839,-0.688672511,5.189456567,-8.080837788,-14.51463239,-6.573797916,4.590351143,-10.58132423,9.272520701,3.031897958,0
656,15.94771187,4.351142504,12.43841656,-8.664942119,-4.143335855,2.675603061,-8.400815835,-15.37133843,-3.935673168,-1.753807201,0
657,-10.67295044,3.960254439,-6.499170261,-8.368958825,9.550881669,3.530664789,6.41319972,1.318511833,6.657829325,-4.463636056,0
658,-0.517413436,-7.302317324,-10.95755914,-0.321091036,-10.51706498,4.851764056,-8.841055548,12.91197768,-1.359246383,5.926060722,0
659,5.400600309,1.27471889,-3.843044188,-4.327889441,0.7536855,-4.670667672,2.369799179,-14.54433385,-20.85148153,-1.957211948,0
660,11.75741449,-0.071009755,-7.2356441,3.678943065,-10.92604133,2.297892114,-1.562511534,-15.83994216,9.051907868,8.438468758,0
661,-8.016797955,-8.344892253,-3.277588254,5.999952763,-9.445390663,-2.742920539,-7.192343799,-5.285469187,1.701151986,2.357108237,0
662,-2.75609386,-0.427878222,-12.3859649,6.958244549,-10.35862693,-1.502029681,3.018502827,-9.116996421,2.25138938,2.609643456,0
663,-2.04926676,9.322850298,-5.778579197,-4.452544477,-0.768870346,0.598858362,1.202902286,-9.824902562,0.783460352,4.703907109,0
664,-4.400401286,-7.259189474,-5.259705192,-10.73127175,15.31814418,-2.191954793,-9.087832094,13.37258396,11.82660496,-2.375782784,0
665,-2.869091053,-8.505675803,3.176673474,8.318260027,-3.515858557,-1.640486849,2.224147563,8.979746505,-11.06779922,-2.918258488,0
666,-5.38337523,1.337006523,-8.463302138,-17.82976252,-8.369371955,-4.069919084,4.315187433,-7.975636355,1.409027993,-6.429480259,0
667,-7.247241762,1.458637215,10.25173843,-6.21361103,7.338761062,3.384411889,2.840889239,-15.86220087,24.33085988,-6.085847486,0
668,-3.808545437,-0.230440744,3.576743952,-15.37113579,23.88964611,-0.957482125,-5.816553721,4.541013915,-5.218500261,-3.133543157,0
669,5.523457162,-5.424551379,0.639428547,-3.138404301,20.00348702,-1.5300002,-0.597002597,-6.254358504,-6.861719055,3.326315528,0
670,-0.428525835,7.05520637,-1.626234484,0.669900397,13.88899011,-5.061549167,12.08230384,20.48170126,-2.198191071,-7.229054282,0
671,-4.619132948,-2.587964446,-6.837178464,-12.7275202,-9.594330016,-2.732147284,-7.861249758,13.02124811,-2.123931563,1.739193616,0
672,12.86554803,-15.53678055,2.110701651,-21.48966452,-6.758444204,9.678719146,1.896471799,-23.70049562,6.21076925,-3.497416102,0
673,-10.96766428,2.692187388,0.053519577,-4.384379918,9.374895858,2.286255446,-5.751816399,0.861546466,5.914116717,1.848203418,0
674,-8.438152652,-2.315370782,2.418399326,0.863308779,-2.648699457,-4.2058193,-0.430759623,-2.537328567,5.024272286,4.565705165,0
675,21.88210797,3.011734008,-2.755760583,6.536670449,-2.033960443,5.961900417,-9.699824231,7.430342471,4.850539018,7.108211212,0
676,0.298440615,-12.61314186,-7.427389805,7.626774418,-13.34212706,2.096474871,4.810901273,7.957298594,3.462513148,-7.229219058,0
677,2.406713662,3.671761821,-7.277311744,2.866085821,-9.984316497,-2.08561757,-3.707541564,1.552281384,-4.735815641,5.326835666,0
678,4.325558191,-0.9612009,-1.227661909,8.017211096,11.97786963,-4.88500651,-6.287043799,-1.678813931,2.077575818,-0.243181154,0
679,2.304429018,13.86785078,-18.43451376,-12.3860952,-0.563951552,-3.358466941,4.504772493,24.92900179,-14.83633718,2.946153182,0
680,4.501066858,-7.463930899,3.385289153,-2.071004316,-20.76616532,-3.219184904,-0.817418628,16.08760455,10.1506498,-5.939298885,0
681,-0.114353039,11.19143701,-0.176356257,10.85107759,-5.572576829,-3.471952938,0.640935976,6.660484883,-0.599645324,1.10844768,0
682,-0.503235718,-10.85097378,-3.081633484,-11.00493586,6.787591743,7.837668781,-1.653961214,-17.85026938,-0.678381481,3.630042798,0
683,2.441128276,-4.357381777,-4.824657995,-8.414195331,-3.970314557,4.210529714,-8.75384177,-2.846898518,-9.937021229,-0.018291024,0
684,7.565742099,-4.457701485,8.144715208,-17.58714201,-4.033495073,-1.619400641,5.609722203,-25.71435902,-11.95377969,18.18108041,0
685,5.678921077,5.969780062,-9.512193864,8.88587228,-2.100162653,-3.771650091,1.164995517,-2.826658759,-1.8500972,-4.52335315,0
686,10.18948613,2.976237886,-7.218536139,4.756434462,-17.48732853,3.841131013,11.82421709,-6.961610285,1.400766965,-1.573785939,0
687,8.615351041,-8.311395706,3.502413613,-1.372295648,-17.85889436,6.472307756,-8.080767398,-13.61760062,-16.70330806,0.102285543,0
688,7.085884729,11.90954302,7.787669062,2.260340111,14.63069885,1.927623595,5.569477152,9.945099214,-1.614768318,-2.943340912,0
689,-7.528457905,-0.530004248,4.566713443,-0.9462911,-10.08242224,-5.893192446,-0.731671928,-3.156916963,-4.298495733,-5.541626368,0
690,2.797427511,-10.85534731,7.48086491,5.449026695,-18.44699461,8.605281567,-2.836110118,-13.83858882,-10.64773407,-12.26464646,0
691,0.079770681,3.840544639,-1.133874402,13.42634272,10.99008514,-0.356946424,0.280533387,3.700266644,-3.907315655,-2.199383849,0
692,2.383372712,-6.694022176,-10.31810884,7.540338172,-5.578159819,5.145463405,-2.616588074,-19.55354469,6.330720446,-3.395987783,0
693,5.502728868,-9.013489609,9.496045598,-9.808146656,0.829923221,3.134652973,-8.760712965,-21.01117018,32.54975623,-5.037111384,0
694,-10.12886188,-7.636233256,4.312554095,-7.267733863,-18.99511136,-1.682836498,-14.67121201,-1.794304431,-14.75881003,-3.686503078,0
695,1.68850846,-1.080476242,7.343262107,-4.071556952,-3.887331879,1.625273521,2.700869838,0.072780683,7.452661429,5.389796009,0
696,4.140988497,-3.254241148,-2.761482466,1.842875737,-11.58899068,-4.99209381,-3.754155468,6.486740879,8.936431089,-20.33630113,0
697,8.37526917,3.782347124,5.638963189,10.16854472,12.76523882,6.551490327,-1.325495902,1.692588474,-0.912627098,-2.711471047,0
698,0.167455174,-4.528422237,5.624358549,-8.091111433,1.20074666,-1.805256064,-9.63969927,1.180784412,4.19662394,8.279510156,0
699,0.432751783,-2.706956193,14.2878002,8.788040389,-1.068791772,-2.413102728,1.214356922,-14.75501505,5.275949583,10.4105266,0
700,-3.92904355,-7.5960264,-11.5959437,5.30123251,-1.888782531,-5.168848957,-3.906837209,23.66953748,4.106088034,-4.656897273,0
701,-9.116515616,6.230414009,5.361049456,-1.109701412,1.559640528,6.010360764,5.93302215,-3.955284816,6.080994521,5.754239311,0
702,-1.625942422,-2.739235914,5.953385379,-4.510546384,-10.72242939,-0.423526147,3.184812149,9.662961879,-1.639804118,-3.565435728,0
703,-5.481168987,-12.9766983,2.383497707,-2.129165899,6.090537837,-3.747178514,-5.120326228,4.50673549,-14.60928721,-0.96733925,0
704,11.13521876,15.65394736,-1.637681393,-5.207796031,-0.752354176,-3.384269534,0.280786692,-12.7622785,-7.410691771,3.379486389,0
705,-6.945821728,-2.606143007,0.969900363,-0.281512001,7.582333523,-5.529865225,2.733871594,6.290743723,6.633656349,-10.26081482,0
706,-3.547159197,-5.928091891,3.649443601,-0.321758495,-11.56112398,1.13492463,3.306823652,20.39952374,-17.73875542,8.715388536,0
707,1.299122657,-2.315605293,0.436187702,-6.716838602,-0.95838024,6.234861032,-1.032378309,-0.775675715,-0.105308598,6.777149092,0
708,-12.09866793,-2.128851243,-11.27523371,-5.228858577,3.890121676,-4.98945981,-0.336963099,1.258003454,9.407475799,0.075725984,0
709,-6.432474933,3.910187487,-6.29991857,18.11223602,6.438521106,0.703323103,-11.09710366,-0.766832336,-10.73157756,1.167398013,0
710,-5.218061098,2.186374697,1.162757106,-13.91290334,6.306225337,0.257395902,0.568381182,-2.950270137,10.41028759,8.75335171,0
711,9.407322854,-4.090867248,0.495588981,-8.595256909,-29.69132694,-3.85327906,-2.956879681,0.773558578,1.647259007,2.957033976,0
712,3.786301382,-1.655476085,18.42051269,-9.477400922,26.35214178,-5.104787096,0.22806113,-6.071793521,-15.10477618,6.285612301,0
713,3.992778124,-8.411139443,1.372876437,4.451971248,-8.473586191,-4.306797049,1.701195512,7.726491253,11.10153604,-9.092583995,0
714,-9.119074542,-2.083225263,1.129330114,-6.18571091,14.09965158,-2.714102277,-8.549213554,-11.47151953,12.65054395,-15.71044256,0
715,-13.34862954,9.341352455,4.971517538,12.55413548,2.856003458,-7.962950582,-7.484685571,-11.70473375,-15.56130785,-1.161226882,0
716,7.662264017,5.797136315,10.35775259,-7.96838035,-18.91210377,-0.237405402,-3.645411467,-18.5986014,25.0673463,11.50754576,0
717,8.368700272,5.16865234,-5.801488868,1.974807472,18.76332579,1.220441824,1.310588815,-10.13489605,-5.977787993,3.007892466,0
718,10.87424532,-10.24776137,2.841832453,0.877009879,-3.708576497,2.712902348,4.303869248,-20.39119916,-6.029160555,3.211078327,0
719,-0.853259883,9.322988699,6.272523833,1.957187565,13.00444388,0.885460913,-1.20963433,10.19270591,13.14937575,-9.768223809,0
720,-0.193521914,-5.567629901,7.012497855,5.700873056,-0.449104151,7.463277354,4.690888449,-11.86889014,9.704958179,-0.558115847,0
721,0.61896883,-5.427417393,15.00976115,16.43640639,4.270052409,-0.745440538,4.576556134,1.326121611,10.5045505,-4.65232455,0
722,-3.854214434,-11.63424025,15.22651087,-4.618775115,-8.464825494,7.344680309,10.04150769,-1.338928788,-10.51007394,-2.203999646,0
723,-3.816362105,10.47671639,-9.350274016,3.557373311,-10.59063293,-0.691754777,-10.9089888,-8.73063641,2.309480149,-1.913064841,0
724,-16.74832289,-8.96872717,-3.221353194,-5.568456852,2.05388546,4.147149458,-7.651344646,-6.918253754,7.25912959,0.440827697,0
725,-1.982320061,5.367020947,3.539828289,-4.454113436,-15.47701644,3.891899295,-9.389499412,-2.60850968,-6.55593978,-23.92245778,0
726,4.439609346,-2.198424103,-11.81713795,-2.576327392,-17.09029442,4.343931385,-2.310711478,0.391519475,1.980084138,-8.751528412,0
727,2.132865246,-7.965735893,-0.375298767,10.93471746,3.457552388,-4.785021148,3.456110391,-10.2607548,-0.386440238,8.531521566,0
728,-5.404037057,2.242607132,-4.852923892,-8.30103805,9.590635181,-3.476220907,-3.352245194,-4.952853761,16.32102401,-0.862572142,0
729,-0.204175471,-7.309921387,-5.717000932,-0.13900343,3.488972601,4.281248194,1.500345412,-15.69602124,-17.42189989,-5.381691153,0
730,-19.24071725,-1.95564349,-16.36035114,3.85761564,21.54586657,-3.920959274,-1.752545957,2.328292638,9.542262335,14.63166444,0
731,6.446997396,9.763411185,-10.15405059,-1.178362012,6.510675327,2.09977852,4.42392377,-3.638496109,18.96338308,-6.52105005,0
732,-4.952878304,-0.903227145,0.076257379,-0.610891052,-4.594445703,0.287509323,5.797530573,-12.95619873,8.844410126,-5.301701305,0
733,6.818372842,3.085352681,14.84724838,15.83237777,-7.7334755,3.148929444,6.593189235,-13.42869382,3.044297329,4.293634928,0
734,10.39958004,15.73711437,-3.079723673,-2.419590034,4.395616819,-2.403350201,-8.677614721,6.797228975,8.856561829,5.882416542,0
735,-4.552163627,-8.15107865,-3.630171464,-12.59865809,-21.3391037,9.473345441,11.90655621,8.837876392,-18.54218153,-1.675468061,0
736,-1.262662309,5.473170544,3.317228331,0.212215069,4.60015944,-4.228412999,-0.823300784,19.56057079,9.27288862,1.439101674,0
737,-1.299433996,3.365962652,13.28912496,-3.369175598,-17.02434364,9.449976651,2.310903794,-12.75098446,-2.61555265,-3.098646435,0
738,-1.405956485,3.363410182,-7.659898722,7.086554611,1.214463074,0.181752634,0.23117698,-3.571053446,7.979178349,2.017404706,0
739,10.86774949,-4.291521595,-8.043881068,-4.49356731,-3.189615119,-2.861956928,2.424199324,-5.849308242,6.998113155,6.552196221,0
740,1.610017817,-5.526875496,-2.638939431,-5.310510381,-14.87993084,-2.216904451,-1.882377605,-14.05120035,-3.246722269,-8.077464879,0
741,3.806589515,7.84295368,-3.085626599,-17.17055672,-29.89243125,-4.491207514,-2.471951508,21.73104962,-14.11790832,0.860379316,0
742,-2.612445113,-5.750350497,4.090892739,-9.998255674,-0.43182546,-4.034929024,-2.76134352,15.43745945,-9.529065648,0.553407834,0
743,14.06296264,3.172474602,-9.752192223,-6.120575681,-23.93051908,0.574902014,1.179855915,-6.206589876,-18.54302703,0.7463388,0
744,-5.521921925,12.89545268,4.634776618,-12.54321042,3.013806865,-1.665568947,9.080522911,-4.561677968,2.713834109,-5.532206049,0
745,0.596892256,-1.677770981,1.992854711,-5.329568535,-1.032990182,3.284843662,3.982971677,11.38604616,-7.37904007,-10.01900186,0
746,13.83474698,-1.962221997,-0.035762577,-4.677654256,-4.670732115,2.590013486,2.736347517,-17.25812707,3.169274966,-1.431207283,0
747,-0.599790845,7.616423761,-5.929026109,8.122397579,8.556521962,-3.97757088,-6.459828673,-1.268017785,-0.196786667,-4.346991962,0
748,6.289033149,0.129765811,-10.8136892,8.747625998,-3.300734489,-7.313476663,-11.30356668,-4.514357859,-1.058155821,5.380560474,0
749,1.519200707,4.032347328,-16.41117542,-15.74262247,-9.829881844,-3.662865027,8.536977441,-6.628497397,17.70076391,4.819234476,0
750,-10.79113584,11.51396808,-1.567557891,4.810999738,-13.99424149,0.855458377,5.720503222,-2.282466598,-11.11134274,9.198356171,0
751,-11.26600928,4.146704419,15.70115883,5.614561459,2.254199406,3.625593399,-4.369936966,0.747864018,7.566138723,-6.606156472,0
752,-1.424547331,24.47336062,17.5859208,-6.226449963,1.303920034,-0.301725566,-0.543860027,-15.07741522,3.370049823,3.440675469,0
753,-4.914505439,8.503091889,9.409531971,-4.606714208,-7.736349651,-5.066861115,4.728796622,-8.770314514,-4.829259669,1.628152212,0
754,-6.654170357,-8.748297518,3.623728933,6.996486638,11.08983692,-1.289597993,0.115200111,19.69364281,-3.768964596,-6.34355665,0
755,-3.929443175,0.622263501,-2.34167213,-9.771930115,14.9253303,-4.732776505,-0.976090227,9.854385287,10.41705596,7.918278782,0
756,5.940419362,5.439346124,-5.612523881,-3.774733866,-18.34560376,-4.658450498,-3.071215832,-7.316561167,-2.757041823,-4.635105111,0
757,-8.77204157,-4.474765418,6.456939066,7.00229441,-0.099968313,0.364439378,4.699266237,1.486355755,-16.00028099,-7.780825821,0
758,1.933320327,10.09828926,-3.483990817,6.304184372,-10.00530677,-0.661862502,-0.069262759,5.384346105,3.123316574,1.868610039,0
759,9.570211876,10.95010521,-2.797458903,16.31064696,9.458897371,0.439917329,9.505362688,3.331454831,-5.568335797,-0.817593264,0
760,5.405346124,-3.632026426,2.137099156,7.009409899,0.633818673,3.582742403,0.249079415,6.021254758,-3.295147367,-3.492149168,0
761,8.816594504,-0.557779529,-0.959942877,-6.609148766,0.937315933,1.105047576,-9.092556478,2.530753838,1.958544295,0.683950223,0
762,-8.56104052,17.36143767,-12.17724123,-12.32668612,4.48036081,0.587919222,-3.385735407,-9.453573454,5.635034335,-7.856613042,0
763,3.626923737,8.549059703,4.577514827,-10.36371531,11.22138761,-2.290210459,7.814134125,11.46252254,8.675390241,2.238427022,0
764,2.579150743,-2.61449382,1.488671316,3.076808722,4.692920567,-1.676699606,2.627142055,6.345611211,11.5108031,-6.278944725,0
765,-0.323918643,-1.09379948,-1.086703019,-0.67730763,-3.396507556,-7.129181593,8.946515368,16.8522385,8.705041118,-7.256973474,0
766,8.569358791,-1.848488889,5.860989312,-7.537514612,22.39309366,-1.758781321,-2.95113184,-1.449816149,-4.716954221,-14.47169624,0
767,4.643745861,13.99353572,-4.206957342,16.25004009,10.25053179,-6.155268206,1.510800954,-14.06884305,-2.144406002,-2.898728064,0
768,23.13865387,-11.3188773,11.20679987,-17.63575899,4.651918889,0.238674724,-1.960818089,10.28210841,7.668261214,-12.93740475,0
769,13.15653645,-4.492898167,8.653042674,0.773714024,0.873098758,10.43851485,-1.558467751,-9.601099607,24.74120459,6.440345003,0
770,-6.627844864,0.713585852,-16.34588668,-8.455249777,-8.80404967,2.256889705,-10.84901769,-1.789791152,3.18157263,-6.829500253,0
771,1.232078273,0.289485073,-6.422307868,3.246616188,1.683196079,1.365002679,9.491809779,3.96578752,27.01072598,-1.185412077,0
772,7.383963752,5.575505959,-7.301126469,-2.418054278,-9.897649925,-3.236698937,-3.839267329,0.050539453,-1.373636795,9.722769472,0
773,2.480095118,14.58096585,9.279693692,-4.930342126,9.935933675,-2.227289437,-7.450865621,-0.461005831,11.73078836,-4.328409981,0
774,-2.077760298,7.974329011,6.886110886,-4.623405922,4.825415448,-4.148591998,-1.500923744,1.684193372,3.089338426,2.087549804,0
775,0.913802499,-8.082907097,3.383654674,-6.092832347,-2.789871644,4.657106021,1.75093976,-2.556030263,-20.66274153,6.427818689,0
776,-0.600529434,16.92976352,-4.827265052,-8.513442953,-8.304757258,-4.246089796,-1.649830068,4.250316594,10.40011291,-0.334317675,0
777,8.370213573,-13.62421203,5.768466251,9.26791986,-14.40093071,2.069979893,3.265653623,-4.077971226,12.98310762,0.994098713,0
778,4.931579636,-0.574820961,4.374881246,5.622307374,8.899190873,-4.193516003,13.22493394,-4.814140014,-0.805936022,-11.12917357,0
779,-16.44900154,-8.206441608,9.754641234,-6.030974505,-12.74852136,3.015366471,2.740002675,-4.963438226,8.056744205,-4.413943786,0
780,5.814203813,1.39399238,-0.193145511,0.893888685,-0.015255183,-2.707014917,-5.468560029,-2.839504406,-8.03043985,-3.555699757,0
781,-5.035729921,-2.843813313,2.658680495,-0.312632413,-0.932026307,-3.275091616,3.733601203,9.674584108,-10.88001407,-0.670797537,0
782,7.966894516,-6.818060605,-10.23375361,10.1407487,-16.09010125,-1.579425869,2.555283745,9.652023833,8.50485896,2.560993684,0
783,-6.974514679,6.114639872,-4.78214404,-17.1115027,-9.602244085,0.886218041,10.03132526,-8.307551935,-2.940529805,-13.78424927,0
784,-4.706265048,9.271082829,8.009398809,-25.80881525,4.426720422,-3.807161064,-12.4930401,-11.31944986,-1.205310382,-5.220234167,0
785,6.602145836,-4.157091835,-1.521119601,3.674998777,6.827787748,-3.167304502,0.832312568,-2.835200056,3.575574567,1.740756103,0
786,-2.977623197,-1.108849276,-3.827185508,-8.82434805,-6.679390317,-5.144821432,-17.24077823,-4.910945484,-9.67160487,-1.248984989,0
787,-8.728500624,6.238707069,0.44925319,0.419035915,-4.269745592,-0.296119748,4.462110536,8.820450861,1.643991613,-12.30615872,0
788,1.644458871,16.10749076,-0.635007543,-15.74792746,-4.029821842,-1.508657476,1.708054224,-1.451914164,4.847653889,2.063102172,0
789,2.575304364,11.52416258,0.827759122,5.552467644,0.219183966,1.119157559,2.000040681,2.978526469,4.941239888,-11.28295127,0
790,-1.395130518,6.532317499,6.51528691,-21.29290543,14.15500047,-0.367287867,5.1571039,7.681013323,13.33547399,3.952530695,0
791,-2.807514024,3.358222528,-7.399923329,-7.323459202,21.774189,1.317237979,-5.612395216,-0.253129185,-0.600276825,-6.367322379,0
792,0.717587543,1.968698019,1.423212983,-2.455923737,0.445052005,7.798294125,-5.297706305,-0.411555142,-11.6239668,1.626453239,0
793,8.891888906,16.75816025,17.19522753,-14.39156439,-7.902649255,5.417162709,-10.02496647,2.758407805,8.108993631,2.284414211,0
794,0.847896622,10.58697719,5.223551915,-6.921698944,2.839361628,-0.139408721,-7.828710898,-0.453001326,4.291299672,-3.826286705,0
795,2.700648623,22.0098499,-1.61732025,-5.367816602,-0.407469564,-3.081511034,-5.125256336,10.65765317,4.283939601,-1.204602966,0
796,-5.978881963,3.03827082,-4.368754681,0.769480444,8.251388359,4.230769384,-8.879915424,-9.228558576,8.511279742,-2.183591612,0
797,2.902294267,-0.24561761,-0.061199642,-3.145746318,-4.8579402,0.633622606,-5.03306642,16.60995123,-10.1849321,-1.582348399,0
798,-3.808716847,5.918648015,21.38760384,5.606148377,11.09989746,-0.006901575,-0.188436955,-12.9280483,3.323268209,4.412652759,0
799,7.630475942,-2.354642898,-0.211725014,3.706500687,3.196480373,0.227615154,0.004896339,8.943082856,-3.60337231,0.7224142,0
800,11.68967526,-7.921659789,3.171531044,-7.472343404,-5.940063893,-1.056315073,8.564861848,3.910160395,-21.05698708,10.91876556,0
801,-7.639709861,0.944291272,-4.102823322,0.437723999,2.133229174,-4.718142789,1.730267415,9.537620411,8.779539577,6.553901121,0
802,-3.805570418,6.82724909,-4.117111694,-6.09102133,3.451699109,-3.318990948,-3.269824464,5.132163144,-11.63688362,6.41387002,0
803,1.072119503,-11.63805698,-6.055479099,-3.16022191,3.985914391,-4.764140227,-0.23975363,12.45088238,5.537187981,-1.02605377,0
