EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.28,0.24,5.0,-0.1264560921278126,-0.0299053933139459
0.25,0.25,3.0,-0.0283224273951087,0.0371991860192102
0.3,0.28,2.0,-0.0342011230219498,0.0017699115044247
0.33,0.33,1.0,-0.0436895251148993,0.0300000239609801
1.35,1.34,1.0,0.0177222203015452,0.0345785310031538
0.36,0.23,1.0,-0.0538345852631458,0.0275526537876686
0.34,0.28,1.0,-0.040197461212976,0.0136876006441224
0.6,0.55,1.0,0.119047619047619,0.004460966542751
0.16,0.15,8.0,-0.0034431801083456,0.0277364960762829
0.4,-0.08,3.0,-0.042553206554589,0.0413132576639034
0.22,0.37,1.0,0.0366859265029293,0.0429872499271457
0.38,0.38,2.0,-0.0282236447490978,-0.0033333315339224
0.51,0.54,3.0,-0.0400912305231798,0.0196703751286675
0.62,0.65,1.0,-0.0335976942950501,-0.0376734896259921
0.06,0.09,2.0,-0.1208791208791209,-0.0689655172413794
0.26,0.26,2.0,0.0156498747468862,0.0189701805075153
0.33,0.33,4.0,-0.0377834688259908,0.0368216991791163
0.08,0.07,3.0,-0.0817843866171003,0.0
0.55,0.51,1.0,0.0257715539414917,-0.0281385161943253
0.19,0.19,2.0,-0.0422514593707931,0.0062717869139685
0.37,-0.08,1.0,-0.0541786900181752,0.0469757592903836
0.72,0.62,1.0,-0.0226137852730013,0.0057836950300367
0.26,0.44,2.0,-0.0399181301105231,-0.0731707719592649
0.17,0.25,1.0,-0.03769838120802,0.0408163091787636
0.27,0.27,2.0,-0.0167537804195906,-0.0117647124231135
0.74,0.63,2.0,0.0169779418935036,0.087121183636637
0.38,0.37,1.0,0.1012005316460644,0.0142180202341708
0.24,0.21,1.0,-0.0153648059144904,0.002237142492542
0.46,0.36,3.0,-0.0220427645013588,0.0022449127448478
0.46,0.46,1.0,-0.0129011061748256,0.0134474248857903
0.0,-0.05,1.0,0.0325581395348839,0.0
0.1,0.05,1.0,-0.0017652357710175,0.0021739389719632
0.26,0.28,1.0,0.0459547591166782,0.018428927782387
0.09,0.08,1.0,0.0078023715921915,0.0212201441697514
0.29,0.22,2.0,-0.0458890897334379,-0.0005213861412005
0.37,0.34,2.0,0.1343091299589098,0.0555555351188552
-0.52,-0.75,1.0,-0.0191967324710687,-0.0849837051892704
2.38,2.12,8.0,0.0195063507612385,0.0352755408305796
-0.61,-0.23,14.0,0.0296106172530361,0.0254961145719607
0.0,-0.02,7.0,0.0925713661918017,0.0628032953391264
0.13,0.13,5.0,0.0397680357149923,0.029151202321823
1.32,1.29,10.0,-0.0066133246244285,0.0035590003163556
0.35,0.23,3.0,-0.0405549626467448,-0.031393383240763
1.71,1.64,6.0,0.026214702179097,-0.0353548605317443
4.42,4.62,1.0,0.0366586538461537,-0.0120336943441636
0.5,0.49,13.0,0.0042134878670037,-0.1064032310344516
0.38,0.34,8.0,0.017891726860153,-0.0217022639402242
1.03,1.0,3.0,0.0103049027368855,-0.0019037463313877
1.93,2.24,7.0,0.0476537978124902,-0.0268982603618881
0.42,0.39,1.0,0.0135471385125793,-0.0603946102021175
2.72,2.91,13.0,0.0855912912787888,-0.1028106840070152
1.04,0.96,14.0,0.0313692216053862,-0.0982914241619293
0.44,0.43,5.0,0.0189113074473004,-0.0268051146125202
1.86,1.57,9.0,0.082226297755098,-0.0617014647642454
1.62,1.45,5.0,0.0467430258659011,-0.0907580497695014
0.58,0.52,6.0,-0.0128617748026879,-0.1524508306282656
1.33,1.44,3.0,0.007797842103987,-0.082620377241561
0.23,0.23,5.0,-0.0135791035356584,-0.0248847286482309
0.72,0.71,6.0,0.072485209737642,0.0234848499967494
0.62,0.63,3.0,-0.0104305585940653,-0.042043744683447
0.8,0.8,4.0,-0.0276109604953214,-0.0628435567098831
0.84,0.79,4.0,0.0708647581625294,-0.0591093198466893
0.61,0.58,3.0,0.0539196856710149,-0.1023461340626585
1.36,1.34,5.0,0.0461659846861879,-0.0696132671817973
1.2,1.2,3.0,0.0470341739207604,-0.1203840407636029
0.34,0.32,5.0,0.0496009157435528,-0.07178220261325
0.96,0.96,2.0,-0.0079793687579338,-0.0915727916450276
1.56,1.74,1.0,0.0606130411827388,-0.0985221656116173
0.68,0.7,2.0,0.0120803438095262,-0.0834210405183498
0.78,0.75,2.0,0.0091116056877522,-0.099999994616723
0.34,0.46,3.0,0.0050825955496187,-0.1715399670980413
0.86,0.89,3.0,0.015549956094401,-0.0977099394463383
0.9,0.86,2.0,-0.0220643995668762,-0.0815889406419202
0.27,0.26,2.0,0.0487963543659912,-0.0641247838410113
0.68,0.65,2.0,0.0185185107270875,-0.0368723994342081
1.33,1.19,2.0,0.0437508770355548,-0.0503834810883467
0.45,0.41,2.0,-0.0383925575944804,-0.0615727038054106
0.11,0.08,3.0,-0.1014799154334037,-0.0438806993486459
1.23,1.15,4.0,0.0574890798140141,-0.0562119497479359
0.37,0.38,2.0,0.0114896997094562,-0.0303729159576694
0.18,0.12,3.0,-0.1585858585858586,-0.0048496605237634
0.46,0.49,3.0,0.0290166148358117,-0.0409252621162902
0.28,0.24,1.0,-0.0054576322859535,-0.0855162353016615
-0.34,-0.27,2.0,0.0384615384615385,0.0686274509803921
1.66,1.48,7.0,0.0244096770771045,0.0405405427485021
2.76,2.51,6.0,-0.0218211212007002,-0.0140471379918084
0.7,0.57,7.0,0.0246746141714868,0.0261494492813183
0.5,-0.17,9.0,0.2116504854368932,0.1767478397486253
0.69,0.6,3.0,0.0293290478103656,0.0167348456675344
0.22,-0.07,1.0,0.1471947058835314,-0.0228571437115046
0.22,0.18,11.0,0.0534961997777263,-0.0261674820095796
0.27,0.3,10.0,0.0437685547542041,0.0055440288277386
0.62,0.42,11.0,0.0682844014006101,0.0125213549183469
1.6,1.05,5.0,0.0632388513316821,0.0687717353265202
0.46,0.33,7.0,0.0491689180130965,-0.0317352667761301
0.5,0.42,3.0,-0.0155937618642908,0.0171862571851799
2.25,0.39,2.0,0.1791327913279132,-0.0353567969002259
0.37,0.37,1.0,0.0096021080056225,-0.0181451510112822
0.69,0.61,2.0,0.0170454342787205,-0.0799389337449228
1.11,1.03,2.0,0.0419970676100394,0.010969449058928
5.18,3.45,1.0,0.05662565225794,-0.0066553569098263
-0.68,-0.16,1.0,0.3046192259675404,-0.1706703271562571
-0.05,-0.01,5.0,0.374599358974359,-0.0900425531914893
0.11,0.08,6.0,0.1632973944294697,-0.1682551319648093
0.1,0.13,1.0,0.0322580279547495,0.0529205899045754
1.05,1.08,3.0,0.018374090675101,-0.0259148335608943
-1.36,-1.54,4.0,0.1599621604576782,-0.1051088130884396
1.08,1.14,7.0,0.1940984578884934,-0.1303335097935415
1.12,0.79,2.0,0.0213836968821945,-0.0289302534200494
0.12,0.13,1.0,0.0452442159383033,-0.0206669798027241
0.18,0.31,3.0,0.1230950304845592,0.0509399599370927
0.2,0.14,11.0,0.0457371167512781,0.0237988260607009
-0.17,-0.03,5.0,0.0694169960474309,-0.1908945686900959
0.12,0.13,2.0,0.1059738134206218,0.0060557125555107
0.27,0.27,2.0,0.0546511627906975,-0.0564681724845995
0.31,-0.22,4.0,0.0785587714116953,-0.1621816434406535
0.75,0.43,6.0,0.0391680172879522,0.0009704699847499
-0.29,-0.14,7.0,0.0714830056393842,-0.1312724014336918
0.01,0.03,1.0,0.242894056847545,0.0123762376237623
0.14,0.1,1.0,0.0103091847963052,0.0448877542726229
0.4,0.38,6.0,-0.0442132572403624,0.0224880216784526
-0.21,-0.18,6.0,-0.0109223300970873,-0.2244897959183673
0.88,0.89,3.0,0.0627423334508283,-0.0629955947136563
-0.02,-0.07,5.0,-0.0419412822049131,0.0320104829651815
-0.57,-0.23,2.0,0.028913260219342,0.0523198420533068
1.48,1.25,10.0,0.0023055757495618,0.0331081069802992
0.18,0.18,2.0,0.1125490196078431,0.0837533927879023
-0.06,0.06,2.0,0.0761904761904761,-0.025
-0.16,-0.18,3.0,0.2059701492537311,-0.2614758861127251
-0.57,-0.63,11.0,0.2104097452934663,-0.2198011423735985
-0.16,-0.04,3.0,0.1499578770008425,-0.1717109326744904
0.03,0.01,2.0,0.0665512122711529,-0.0701930812550282
-0.02,-0.02,4.0,0.0112456747404843,-0.0157415078707539
-0.09,-0.04,1.0,0.1576413959085438,-0.0044101433296582
-0.14,-0.03,1.0,0.0032467532467532,0.2051756007393714
0.58,0.16,2.0,-0.0194630872483222,0.0484581497797356
0.17,0.14,3.0,0.0114493492170084,0.058739285792047
-0.64,-0.52,2.0,0.2285714285714284,-0.0991967871485943
-0.05,-0.04,3.0,0.0309789343246591,-0.0833333333333332
-0.94,-1.09,2.0,0.0884773662551439,-0.0669959864155603
-0.83,-0.61,5.0,0.1188579017264277,-0.0125156445556946
-0.21,-0.21,3.0,0.083743842364532,-0.0165530671859786
-0.1,-0.04,2.0,-0.0067966903073287,-0.1533260632497274
0.1,0.07,5.0,0.1985356237679527,-0.1280820423303512
-0.02,0.04,1.0,0.1455696202531646,0.0685210312075983
0.55,0.49,2.0,0.064460479238833,0.0714796703168512
-0.56,-0.48,2.0,-0.1219244288224956,-0.1687733665657824
0.01,-0.02,1.0,-0.0024096385542168,-0.1109350237717906
-0.25,-0.24,3.0,0.102912621359223,-0.1382252559726963
8.84,2.95,1.0,0.172078627600875,0.0584639929431558
0.41,0.48,1.0,0.0467605642110853,-0.0280837175529736
0.07,0.17,1.0,-0.0682137834036569,-0.0163360560093349
0.24,0.23,2.0,0.028674832962138,0.0672342924251321
-1.34,-1.39,4.0,0.1366366366366367,-0.1075351213282248
0.1,0.03,2.0,0.0429447852760735,0.1174999999999999
0.97,0.68,5.0,-0.1223953882250571,0.0104712041884817
-0.04,-0.03,4.0,0.1947513812154695,-0.1787280701754384
-0.04,-0.04,2.0,0.2335853561480303,-0.004524886877828
-0.69,-0.6,3.0,0.3906770255271921,-0.3262872628726287
0.86,0.64,1.0,0.0031932307398589,-0.0015624934666865
0.16,0.13,1.0,0.0340136054421766,-0.0109699769053118
-0.1,0.02,2.0,0.3232424481468081,-0.0441834451901566
-0.42,-0.17,2.0,0.7292452830188678,-0.1848739495798318
0.03,0.08,1.0,-0.0615901455767077,-0.0219819819819819
-0.14,-0.14,2.0,-0.004102564102564,-0.0383064516129033
-0.11,-0.09,2.0,0.0573833205814842,-0.105550500454959
-0.09,-0.04,1.0,-0.0094488188976377,-0.1175059952038368
-0.75,-0.6,1.0,0.0379746835443037,-0.1239958333333333
-0.46,-0.46,5.0,0.0479407979407979,-0.1953573291601461
0.07,-0.17,1.0,0.3232931726907628,-0.0250431778929188
0.16,-0.58,3.0,0.2346820809248553,-0.0799999999999999
-0.34,-0.46,5.0,0.0817610062893081,-0.0906976744186045
0.06,0.05,2.0,0.0404929577464789,-0.0375816993464053
-0.55,-0.43,3.0,-0.0342465753424657,-0.1107305936073058
0.01,0.01,1.0,0.0948905109489051,0.041958041958042
-0.08,-0.11,2.0,0.0584577114427862,-0.003154574132492
-0.16,-0.17,3.0,0.0552147239263804,-0.1642512077294685
-0.74,-0.67,5.0,-0.0999010880316517,-0.0804514015289405
-0.37,-0.24,3.0,0.0980975029726516,0.0069002123142249
-0.27,-0.24,3.0,-0.0411483253588516,-0.1086786551993744
-0.22,-0.27,3.0,0.018125960061444,-0.315553964560587
-0.22,-0.26,4.0,0.0959409594095941,-0.1192893401015228
0.15,0.2,1.0,0.0438247011952193,0.0671936758893281
-0.42,-0.33,2.0,0.2064264849074977,-0.233785822021116
-0.47,-0.54,4.0,0.0788787483702737,-0.0957446808510639
-0.09,-0.09,1.0,0.0320404721753795,-0.0303030303030303
0.38,0.02,3.0,0.4747871643745907,-0.1041456016177958
-0.2,-0.24,3.0,0.213953488372093,-0.1053763440860215
-0.26,-0.31,2.0,0.0232974910394265,-0.1021341463414634
0.0,-0.01,1.0,0.0155688622754492,0.0
-0.15,-0.14,2.0,0.3082219522073715,-0.2038567493112947
-0.1,-0.13,2.0,-0.0044642857142858,-0.0666666666666666
-0.11,-0.22,1.0,-0.0027434842249657,-0.1442307692307692
-0.14,-0.1,1.0,0.0463320463320464,-0.1286549707602339
-0.47,-0.56,1.0,0.1178571428571428,-0.0803382663847781
-0.21,-0.22,2.0,0.0248868778280544,-0.1444043321299638
-0.14,-0.13,1.0,0.2133333333333333,-0.1832298136645963
0.02,-0.04,1.0,0.277027027027027,-0.1720698254364089
-1.08,-0.8,3.0,0.1722723543888433,-0.1790633608815427
-0.01,-0.01,1.0,0.04,0.1102362204724409
-0.16,-0.16,3.0,0.368421052631579,-0.1226765799256506
0.1,0.03,1.0,0.1162790697674418,-0.0835164835164834
-0.53,-0.53,4.0,0.0124186871673566,0.3289256198347106
-0.08,-0.07,1.0,0.0596781085315483,-0.2031958762886597
-0.2,-0.26,2.0,0.1131498470948013,-0.0909090909090909
-0.42,-0.44,2.0,-0.0981308411214954,-0.1239520958083831
-0.07,-0.03,2.0,-0.054054054054054,-0.1337209302325581
-0.29,-0.3,1.0,0.1218604651162791,-0.0970654627539502
0.01,-0.06,1.0,-0.1065759637188209,-0.1991701244813278
-0.1,-0.02,2.0,0.0373347039857951,-0.1119999999999999
-0.54,-0.45,3.0,0.0305555555555554,-0.0521042084168336
-0.21,0.2,3.0,0.1291695975713598,-0.1079999999999999
-0.33,-0.42,2.0,0.0955223880597013,0.0418006430868167
-0.5,-0.45,2.0,0.0634441087613293,-0.066390041493776
-0.05,-0.06,1.0,0.2755905511811025,-0.1325301204819277
-0.33,-0.25,1.0,0.2070971495055265,-0.0444444444444445
-0.14,-0.13,1.0,0.0714285714285714,-0.1293532338308456
-0.04,-0.05,1.0,0.0633783783783783,-0.1185986834765144
-0.08,-0.06,1.0,0.0614035087719297,-0.0877192982456139
-0.15,-0.13,1.0,0.1847133757961783,-0.1476190476190476
2.3,2.14,6.0,-0.0251029750496786,-0.0091458529727234
2.61,1.67,11.0,0.016468240413501,0.0128887670327342
0.73,0.88,3.0,-0.0409212549672622,-0.051720657598859
2.11,1.77,9.0,-0.0139052085919082,-0.0314558177485689
8.72,7.11,1.0,-0.049565568801778,-0.0724087916992078
2.62,2.48,7.0,0.0119659639635782,0.0102263095662307
1.03,0.92,9.0,0.0334273106469409,-0.0250867861064559
2.11,2.06,14.0,-0.019648330943311,-0.0017390213328839
1.74,1.45,9.0,-0.0171990084259499,0.0106517565653543
1.21,1.22,7.0,0.0476294227640978,0.0044108344768449
1.12,0.93,8.0,-0.0405835988596344,0.0036419398121525
0.35,0.3,2.0,0.1106833745204169,-0.030117646721099
1.66,0.98,3.0,0.0008341967208032,-0.0209484143142394
1.71,0.95,5.0,-0.0117930849638168,-0.0062217194570135
2.13,0.81,3.0,-0.0087593068277072,0.0315372851798281
1.97,1.66,2.0,0.0815039039106098,-0.0186694887075612
0.59,0.35,1.0,0.0408939601231825,-0.023509955547603
0.15,0.1,3.0,-0.0382724719101124,-0.0418749999999999
0.65,0.42,3.0,-0.1644073687869308,0.0282977797126688
0.64,0.41,3.0,0.0216130952655451,0.0341463229059877
1.04,0.66,1.0,0.0559075737536647,-0.0851617898933468
0.14,0.12,2.0,-0.0737179487179486,-0.011320754716981
-0.4,-0.35,4.0,-0.1420545746388444,-0.0854700854700855
11.17,11.26,13.0,-0.0617099762275595,-0.0614223098603623
1.24,1.21,6.0,0.0212081813348223,-0.0292979629056383
2.59,2.57,12.0,0.0381543927059755,-0.0214800141998273
0.25,0.23,8.0,-0.0156409396989093,0.0524222420824942
0.49,0.35,6.0,-0.0875706217136773,-0.0686339454974592
0.21,0.07,6.0,0.0641926870470275,0.0342724097788125
0.2,0.24,6.0,-0.0918856614225003,-0.0282432579079642
1.07,0.92,4.0,-0.0276381909547738,-0.0325290945217146
4.1,4.06,6.0,-0.0117360891612955,0.0129683588459803
0.56,0.55,6.0,0.0229320185359844,0.0002732773340823
0.53,0.88,1.0,-0.1409369677250325,-0.0982019422185477
0.54,0.29,8.0,-0.0439074719754014,-0.0157092324767635
-2.81,-3.09,3.0,-0.043808672329012,-0.0274788942228106
1.63,1.73,5.0,-0.071534236036257,-0.0215192196546384
0.78,0.7,4.0,0.0330195219525286,-0.0124550278742908
0.23,0.22,6.0,0.023488375370237,0.0022613146896477
0.75,0.51,5.0,-0.0147977070147214,0.0248343907030994
0.46,0.5,5.0,0.0016014827413586,-0.0019665825359266
0.19,0.4,1.0,-0.0648893360160965,0.0040889343214922
-0.33,-0.41,4.0,0.1606890708839312,0.013317549570879
0.21,0.2,1.0,0.0069747383272158,-0.0139439296823352
0.28,0.26,1.0,-0.0324769053117782,0.1804682040531096
1.59,1.43,8.0,-0.0601842286022827,0.0610458996668819
-0.64,-0.51,2.0,-0.0194704049844236,0.0104585679806918
0.25,0.22,5.0,-0.0273273273273272,-0.0308737264587836
0.98,0.93,6.0,-0.0554053755609503,-0.0063205654586802
0.04,-0.01,1.0,-0.009243725228027,-0.0753036148504393
-1.21,-0.51,5.0,-0.0629522216959702,-0.042483705782242
0.42,0.41,11.0,-0.062635654814919,-0.0016233969575263
0.38,0.36,2.0,0.034740905369049,0.0290697674418602
0.47,0.31,2.0,-0.2032935831913686,-0.1178787083223943
0.47,0.51,6.0,-0.0522015433499774,-0.0103336921420883
-0.3,-0.35,4.0,-0.0024999999999999,-0.009788926277149
7.96,8.1,5.0,0.0447984297788603,0.0684026003633058
0.11,0.07,8.0,0.0,0.0
1.61,1.59,7.0,-0.1161597999913071,-0.0751020406610375
0.19,0.22,5.0,0.0298770466452282,-0.0096491849423042
-0.01,-0.06,6.0,-0.04,0.0008456659619451
-0.54,-0.59,3.0,0.0474654377880185,-0.0397667020148462
0.83,0.71,8.0,-0.040587219343696,0.0095070422535212
0.84,0.75,7.0,-0.0009604992783524,0.0389736192385157
1.09,0.98,2.0,-0.0947895734915632,-0.0752954756416203
0.17,0.21,13.0,0.0020870767241847,0.0081608898121248
-0.04,-0.05,2.0,-0.0741042345276873,0.0209923664122135
0.34,0.34,4.0,0.0207803359602083,-0.0721192348855683
-1.98,-1.83,5.0,-0.0084867320105186,-0.0018205461638491
0.25,0.19,1.0,0.028341205890525,-0.0162516382699868
-0.1,-0.11,2.0,0.2050252759800368,-0.0386137231262616
0.63,0.49,7.0,-0.0768858454564753,-0.014602773886602
2.35,1.96,2.0,-0.0193080552157958,0.0424937965260545
0.25,0.28,1.0,-0.1100436407247256,0.1122770526881165
1.23,1.22,6.0,-0.0604113209642833,0.0105429678471349
-0.01,-0.03,1.0,-0.0962800875273524,0.2222222222222223
1.07,0.92,5.0,-0.0152216907108579,-0.0020689674958095
0.33,0.23,2.0,-0.0396687009590235,-0.0304407087687416
0.47,0.39,2.0,0.003698566805363,-0.024988213107025
0.43,0.41,2.0,-0.1255868544600938,-0.0016
0.92,0.43,8.0,-0.0308891454965357,-0.0705388572975899
0.29,0.27,3.0,-0.0230242641655881,-0.0190234601909741
-0.22,-0.15,1.0,-0.0345460103943748,-0.009579100145138
0.21,0.2,7.0,-0.0017482517482516,0.1015769944341373
0.11,0.03,5.0,-0.09656050955414,0.054780089544377
0.3,0.31,2.0,0.0320466132556445,-0.0881344307270233
0.28,0.26,6.0,-0.077175697865353,-0.0177890724269378
-0.22,-0.35,5.0,-0.0471349353049906,-0.0280373831775699
0.14,0.07,3.0,0.0093196360994727,-0.0503413079802599
-0.45,-0.5,3.0,-0.0573170731707315,0.0133689839572193
-0.18,0.06,2.0,-0.0369077330038634,-0.1936571953713752
0.73,0.64,1.0,-0.0726339948697177,-0.0618903099934967
-0.54,-0.47,2.0,-0.0496524329692155,-0.0324675324675325
0.59,0.55,2.0,-0.1289228064879555,-0.0088494913349943
0.35,0.37,3.0,0.0793388509081269,-0.0105017439150959
0.64,0.62,4.0,0.0084301826445836,0.0229855666928402
0.07,0.2,1.0,0.0234558248631744,0.0293657008613938
-0.38,-0.22,5.0,0.0386303775241438,-0.079646017699115
0.72,0.7,4.0,-0.0562339331619536,0.0391681109185442
0.51,0.5,3.0,-0.0851187519138353,-0.0268733601249705
0.21,0.23,3.0,0.1018040668158049,-0.0096969377340445
-1.45,-0.66,7.0,-0.0313953488372092,0.0065652522017614
-1.18,-0.93,1.0,-0.2352941176470588,-0.0800304878048779
-0.01,-0.01,4.0,-0.0476190557267055,-0.0282862708940822
0.22,0.02,1.0,-0.1303258177733955,-0.0859953019019295
-0.04,-0.01,3.0,-0.1137823078024765,0.0049263169008226
0.02,0.02,14.0,-0.0702527924750148,0.0268286509744368
1.13,1.0,6.0,-0.0414398012239133,-0.0318502105294769
0.49,0.47,6.0,-0.0790816383078069,-0.0251659394158049
0.01,0.13,4.0,-0.1261083743842366,0.0068728522336767
0.45,0.41,4.0,-0.0838135149292824,-0.0949764521193092
0.07,0.21,2.0,0.0491582844312044,0.1907304161590612
1.38,0.43,3.0,-0.074635241301908,0.0340398201669878
-0.3,-0.55,3.0,0.0254117647058822,0.1735647530040052
0.21,0.23,4.0,0.0099887162821343,0.0117560720970628
0.15,0.18,2.0,-0.0323176361957524,-0.0074441687344912
-0.01,-0.05,1.0,-0.0921052631578948,-0.0384615384615385
0.34,0.36,5.0,-0.0245231607629426,-0.001078360891445
-0.01,-0.03,1.0,-0.1371429185433041,0.0120844168047491
0.22,0.27,4.0,-0.1661184210526315,-0.0593607305936073
-0.99,-0.88,1.0,0.2882096646073537,0.3833333683064144
0.55,0.46,4.0,-0.0590227227786914,0.0033996956746857
-0.95,-0.73,4.0,-0.0046012269938648,0.1270491803278688
-0.51,-0.6,5.0,0.0054912159448834,-0.0031928464137717
4.22,3.57,2.0,-0.0280599559565249,0.0268535191419398
-0.69,-0.65,3.0,-0.0734736115902034,0.0785939968404423
0.08,0.05,4.0,0.1141666666666665,-0.0589198036006547
-0.12,-0.18,2.0,0.1154446177847114,0.0479338842975207
0.39,0.26,1.0,-0.0395938527584291,-0.0144628426062011
0.72,0.72,3.0,-0.1093333333333334,-0.0417536534446764
-0.54,0.53,3.0,0.0177717134685515,0.0905109795045571
0.44,0.5,1.0,-0.0166927498553699,0.0010593306022972
0.49,0.43,2.0,-0.1023159350155548,0.1241543971348986
0.36,-0.02,3.0,-0.001948051948052,-0.0641646489104115
-0.21,-0.52,5.0,-0.001841620626151,0.0058708414872796
1.63,0.74,2.0,0.0635835086089384,0.1613819501708762
-1.39,-0.81,1.0,-0.0289483327226089,-0.0207142857142856
-0.08,-0.08,1.0,-0.057992565055762,0.0487012987012986
0.07,0.12,6.0,-0.0840708263275828,-0.1821428507421975
1.12,1.03,5.0,-0.1016166281755196,-0.0057553956834532
-0.02,-0.03,1.0,0.0067796610169492,-0.0432098765432099
0.03,0.03,2.0,0.063971031985516,0.0272397094430991
-1.44,-1.48,3.0,-0.0965384615384615,0.0260401077521701
0.35,0.34,3.0,0.0509420992861628,-0.0121310060709995
-0.15,0.09,2.0,-0.0768707482993196,-0.0973006905210294
0.28,0.28,2.0,0.0339840810757849,0.0024096673285431
0.75,0.74,4.0,0.0098908251684157,0.0128610049624837
-0.53,-0.68,5.0,-0.0346248969497113,-0.030701754385965
-0.29,-0.46,3.0,0.1654264453348597,0.0782608695652176
-0.32,-0.31,2.0,0.1197149643705461,0.1753441053261519
-0.3,-0.29,3.0,-0.1286863270777479,0.015625
0.29,0.24,2.0,-0.0821561338289962,0.0165898617511519
-0.79,-0.13,2.0,-0.2485549132947976,0.1847133757961783
0.15,0.15,4.0,-0.0796585092012965,-0.0035893925015624
-0.17,-0.12,3.0,-0.0514018691588786,0.0259740259740259
-0.03,-0.02,2.0,0.0123076923076923,-0.0334346504559269
-0.2,-0.2,1.0,-0.0441176470588235,0.294314381270903
-0.98,-0.97,4.0,-0.0379225978647685,0.0958274850070177
0.55,0.59,2.0,-0.0712041400377005,0.1179249367363854
0.1,0.03,3.0,-0.0673806336456939,0.0553211439287391
0.02,0.13,3.0,0.0504256712508186,0.0436681222707422
-0.68,-0.56,1.0,-0.0988372093023255,-0.0372208436724567
2.65,2.03,2.0,0.0393379191745486,0.1386258680176371
-0.8,-0.47,5.0,-0.015,-0.2883564522908785
1.94,1.86,3.0,-0.0148053900127056,0.0085943401215302
0.07,0.01,2.0,-0.1641479937467431,0.0261627906976744
0.53,0.42,7.0,-0.2406947890818859,0.1040540540540539
0.12,-0.3,2.0,0.034965034965035,0.0230769230769229
0.52,0.94,8.0,-0.1623731459797033,-0.1020954079358001
0.77,0.26,1.0,-0.0481751824817517,0.0413368513632366
0.77,0.78,2.0,-0.0354010025062657,-0.0456498388829216
-0.05,-0.01,3.0,0.0880048500017742,-0.0717545748760934
0.15,0.11,5.0,0.0086779093173317,0.0200824001889514
0.37,0.37,4.0,-0.0528942324306072,0.0157437667753665
0.16,0.15,5.0,0.0049603842641452,0.0101522974049295
-0.08,-0.13,4.0,0.0197300103842159,0.0393912264995524
0.14,0.05,1.0,0.0852459418450579,-0.0142729390854039
1.3,1.03,1.0,-0.0650362071321217,0.0192362905541201
-0.1,-0.05,1.0,0.0011353080813292,-0.0147783251231525
0.08,-0.02,5.0,-0.1019677996422182,-0.0044593088071349
-0.59,-0.29,1.0,-0.0389895661724327,0.0698614318706698
0.11,0.18,6.0,-0.2082533589251439,0.0622473726758288
-0.19,-0.14,1.0,-0.1088339222614841,0.0068337129840545
0.01,0.01,5.0,0.0223048327137547,-0.0189189189189189
0.03,0.04,2.0,-0.0777777777777778,-0.0070077084793271
-1.2,-0.73,1.0,-0.1162207357859532,0.132596685082873
-1.25,-0.79,5.0,0.020425901781834,0.0020833333333334
-0.35,-0.35,2.0,0.125,0.0511811023622046
0.76,0.65,5.0,-0.130281690140845,0.0306545153272574
-0.06,-0.08,5.0,-0.0682656826568266,0.0896130346232177
0.0,0.05,2.0,-0.0522243713733074,-0.0139720558882234
-1.09,-0.84,8.0,0.3174946004319654,-0.0187499999999999
0.16,0.17,5.0,-0.0044775975984816,-0.015580750834489
-0.38,-0.34,2.0,-0.0175983436853002,-0.0207667731629392
-0.64,-0.69,4.0,-0.114308553157474,0.1463815789473685
-0.03,-0.05,3.0,-0.0831381733021076,0.0417827298050139
-0.29,-0.77,4.0,-0.1016548463356973,-0.0696150696150696
0.12,0.14,2.0,-0.0391741662255162,-0.0160274756725814
-1.39,-1.37,4.0,-0.0203193033381713,0.1373902132998745
-0.51,-0.46,3.0,0.0147058823529411,-0.0787037037037037
-0.44,-0.42,4.0,-0.1204013377926422,-0.088235294117647
-0.31,-0.53,7.0,-0.03971119133574,0.0161779575328615
0.7,-0.03,6.0,-0.2203125,0.2556053811659191
1.0,-1.01,4.0,0.1880178904098408,0.0940882654795289
-0.39,-0.41,2.0,-0.0799999999999999,-0.0196560196560197
-0.02,-0.05,3.0,0.0538116591928252,-0.0459770114942529
0.05,-0.16,1.0,-0.0516666666666666,0.1698984302862418
0.03,0.03,1.0,-0.0794520547945205,0.2101910828025477
-0.01,0.0,4.0,-0.0555557366135511,-0.0572208340810889
-0.7,-0.62,4.0,-0.0650205761316873,-0.0319634703196346
-0.31,-0.37,2.0,-0.0548523206751054,0.1800947867298579
-0.03,-0.03,6.0,0.0446588868940753,0.0582317662990907
0.04,0.05,2.0,0.0166666666666666,-0.0066225165562914
0.07,0.04,6.0,0.028391167832674,0.022222222726534
0.11,0.08,1.0,-0.0045112781954887,0.0428790199081163
-0.4,-0.43,3.0,-0.0790111488124091,0.0621348911311736
-0.2,-0.19,1.0,-0.1805555555555555,-0.048
-0.17,-0.17,5.0,-0.0032679738562092,-0.0487012987012986
-0.09,-0.1,5.0,0.038961038961039,0.1523178807947018
-0.04,-0.03,8.0,-0.0970873786407766,-0.1485943775100402
-0.24,-0.12,1.0,0.0220082530949106,-0.0848267622461169
-0.44,-0.53,3.0,0.0981012658227848,-0.0791896869244934
-0.15,-0.15,2.0,-0.0807453416149067,0.0219780219780221
