cryptocurrency,data_price,data_date,data_time,timestamp
ethereum,366.3647404,2017-11-22,1511308800000,
ethereum,398.3193533,2017-11-23,1511395200000,
ethereum,430.3933289,2017-11-24,1511481600000,
ethereum,468.2035019,2017-11-25,1511568000000,
ethereum,459.9439519,2017-11-26,1511654400000,
ethereum,475.4349696,2017-11-27,1511740800000,
ethereum,470.1392816,2017-11-28,1511827200000,
ethereum,469.4762533,2017-11-29,1511913600000,
ethereum,431.7661812,2017-11-30,1512000000000,
ethereum,441.3031645,2017-12-01,1512086400000,
ethereum,461.4687143,2017-12-02,1512172800000,
ethereum,467.3551601,2017-12-03,1512259200000,
ethereum,461.4550799,2017-12-04,1512345600000,
ethereum,460.6152492,2017-12-05,1512432000000,
ethereum,440.25763,2017-12-06,1512518400000,
ethereum,422.0133624,2017-12-07,1512604800000,
ethereum,437.9470852,2017-12-08,1512691200000,
ethereum,473.6084391,2017-12-09,1512777600000,
ethereum,443.8512806,2017-12-10,1512864000000,
ethereum,464.9050597,2017-12-11,1512950400000,
ethereum,562.3544926,2017-12-12,1513036800000,
ethereum,669.720441,2017-12-13,1513123200000,
ethereum,707.1020981,2017-12-14,1513209600000,
ethereum,667.5432745,2017-12-15,1513296000000,
ethereum,693.010612,2017-12-16,1513382400000,
ethereum,715.5504514,2017-12-17,1513468800000,
ethereum,731.0663886,2017-12-18,1513555200000,
ethereum,820.1661634,2017-12-19,1513641600000,
ethereum,790.4485901,2017-12-20,1513728000000,
ethereum,804.8918244,2017-12-21,1513814400000,
ethereum,661.9188452,2017-12-22,1513900800000,
ethereum,706.6484062,2017-12-23,1513987200000,
ethereum,649.1148444,2017-12-24,1514073600000,
ethereum,715.6687135,2017-12-25,1514160000000,
ethereum,742.273787,2017-12-26,1514246400000,
ethereum,746.5095932,2017-12-27,1514332800000,
ethereum,701.9127218,2017-12-28,1514419200000,
ethereum,735.0288892,2017-12-29,1514505600000,
ethereum,700.2771931,2017-12-30,1514592000000,
ethereum,718.2159213,2017-12-31,1514678400000,
ethereum,746.2943686,2018-01-01,1514764800000,
ethereum,847.9415799,2018-01-02,1514851200000,
ethereum,884.6395111,2018-01-03,1514937600000,
ethereum,950.1463965,2018-01-04,1515024000000,
ethereum,978.5399752,2018-01-05,1515110400000,
ethereum,995.3736442,2018-01-06,1515196800000,
ethereum,1074.926027,2018-01-07,1515283200000,
ethereum,1144.644702,2018-01-08,1515369600000,
ethereum,1210.593996,2018-01-09,1515456000000,
ethereum,1312.390419,2018-01-10,1515542400000,
ethereum,1218.209479,2018-01-11,1515628800000,
ethereum,1223.589558,2018-01-12,1515715200000,
ethereum,1346.037491,2018-01-13,1515801600000,
ethereum,1339.722895,2018-01-14,,
ethereum,1323.886448,2018-01-15,1515974400000,
ethereum,1122.971925,2018-01-16,1516060800000,
ethereum,943.3169122,2018-01-17,1516147200000,
ethereum,,2018-01-18,1516233600000,
ethereum,1041.326479,2018-01-19,1516320000000,
ethereum,1117.970044,2018-01-20,1516406400000,
ethereum,1078.588127,2018-01-21,1516492800000,
ethereum,1020.813685,2018-01-22,1516579200000,
ethereum,977.8925213,2018-01-23,1516665600000,
ethereum,1009.518589,2018-01-24,1516752000000,
ethereum,1064.123969,2018-01-25,1516838400000,
ethereum,1043.757006,2018-01-26,1516924800000,
ethereum,1078.087162,2018-01-27,1517011200000,
ethereum,1183.325709,2018-01-28,1517097600000,
ethereum,1183.034604,2018-01-29,1517184000000,
ethereum,1129.443217,2018-01-30,1517270400000,
ethereum,1088.109221,2018-01-31,1517356800000,
ethereum,1090.686819,2018-02-01,1517443200000,
ethereum,915.606706,2018-02-02,1517529600000,
ethereum,941.5020768,2018-02-03,1517616000000,
ethereum,901.3919049,2018-02-04,1517702400000,
ethereum,770.4518687,2018-02-05,1517788800000,
ethereum,677.203639,2018-02-06,1517875200000,
ethereum,795.5704587,2018-02-07,1517961600000,
ethereum,811.8579677,2018-02-08,1518048000000,
ethereum,831.0422279,2018-02-09,1518134400000,
ethereum,867.5453561,2018-02-10,1518220800000,
ethereum,823.2286521,2018-02-11,1518307200000,
ethereum,855.0426627,2018-02-12,1518393600000,
ethereum,843.8873726,2018-02-13,1518480000000,
ethereum,881.4579253,2018-02-14,1518566400000,
ethereum,928.6643811,2018-02-15,1518652800000,
ethereum,931.1352205,2018-02-16,1518739200000,
ethereum,962.5275265,2018-02-17,1518825600000,
ethereum,939.7966436,2018-02-18,1518912000000,
ethereum,938.2727122,2018-02-19,1518998400000,
ethereum,935.7296199,2018-02-20,1519084800000,
ethereum,864.7359212,2018-02-21,1519171200000,
ethereum,827.3064626,2018-02-22,1519257600000,
ethereum,843.2162675,2018-02-23,1519344000000,
ethereum,840.3192553,2018-02-24,1519430400000,
ethereum,836.1963763,2018-02-25,1519516800000,
ethereum,858.3332191,2018-02-26,1519603200000,
ethereum,877.5049068,2018-02-27,1519689600000,
ethereum,871.4015544,2018-02-28,1519776000000,
ethereum,865.9657613,2018-03-01,1519862400000,
ethereum,862.9222724,2018-03-02,1519948800000,
ethereum,861.0041248,2018-03-03,1520035200000,
ethereum,853.8044603,2018-03-04,1520121600000,
ethereum,861.2716902,2018-03-05,1520208000000,
ethereum,832.1282059,2018-03-06,1520294400000,
ethereum,781.2287359,2018-03-07,1520380800000,
ethereum,738.4427896,2018-03-08,1520467200000,
ethereum,685.2334532,2018-03-09,1520553600000,
ethereum,723.6771817,2018-03-10,1520640000000,
ethereum,701.8579194,2018-03-11,1520726400000,
ethereum,714.5943411,2018-03-12,1520812800000,
ethereum,694.8510692,2018-03-13,1520899200000,
ethereum,660.0306725,2018-03-14,1520985600000,
ethereum,601.7882527,2018-03-15,1521072000000,
ethereum,609.2903324,2018-03-16,1521158400000,
ethereum,585.0868869,2018-03-17,1521244800000,
ethereum,507.8598068,2018-03-18,1521331200000,
ethereum,539.363948,2018-03-19,1521417600000,
ethereum,543.782351,2018-03-20,1521504000000,
ethereum,569.3362634,2018-03-21,1521590400000,
ethereum,548.008498,2018-03-22,1521676800000,
ethereum,523.3665668,2018-03-23,1521763200000,
ethereum,536.6838908,2018-03-24,1521849600000,
ethereum,522.2816614,2018-03-25,1521936000000,
ethereum,499.2403614,2018-03-26,1522022400000,
ethereum,463.5737065,2018-03-27,1522108800000,
ethereum,451.597442,2018-03-28,1522195200000,
ethereum,414.1717166,2018-03-29,1522281600000,
ethereum,385.0092846,2018-03-30,1522368000000,
ethereum,402.0002069,2018-03-31,1522454400000,
ethereum,382.1063552,2018-04-01,1522540800000,
ethereum,385.3743725,2018-04-02,1522627200000,
ethereum,401.5248274,2018-04-03,1522713600000,
ethereum,390.9775008,2018-04-04,1522800000000,
ethereum,378.2708171,2018-04-05,1522886400000,
ethereum,371.9590236,2018-04-06,1522972800000,
ethereum,383.9845486,2018-04-07,1523059200000,
ethereum,394.9446153,2018-04-08,1523145600000,
ethereum,404.1165105,2018-04-09,1523232000000,
ethereum,401.99288,2018-04-10,1523318400000,
ethereum,419.5257589,2018-04-11,1523404800000,
ethereum,449.6411307,2018-04-12,1523491200000,
ethereum,504.346771,2018-04-13,1523577600000,
ethereum,501.17296,2018-04-14,1523664000000,
ethereum,519.8664148,2018-04-15,1523750400000,
ethereum,511.0849698,2018-04-16,1523836800000,
ethereum,510.9531601,2018-04-17,1523923200000,
ethereum,513.9173551,2018-04-18,1524009600000,
ethereum,542.9339865,2018-04-19,1524096000000,
ethereum,584.783771,2018-04-20,1524182400000,
ethereum,604.1499523,2018-04-21,1524268800000,
ethereum,621.9596661,2018-04-22,1524355200000,
ethereum,636.7933324,2018-04-23,1524441600000,
ethereum,701.5204888,2018-04-24,1524528000000,
ethereum,649.9784328,2018-04-25,1524614400000,
ethereum,663.7058805,2018-04-27,1524787200000,
ethereum,677.6033993,2018-04-28,1524873600000,
ethereum,685.4998425,2018-04-29,1524960000000,
ethereum,683.4422233,2018-04-30,1525046400000,
ethereum,660.2306763,2018-05-01,1525132800000,
ethereum,679.7459428,2018-05-02,1525219200000,
ethereum,735.5594083,2018-05-03,1525305600000,
ethereum,783.2244197,2018-05-04,1525392000000,
ethereum,,2018-05-05,1525478400000,
,792.2819306,2018-05-06,1525564800000,
ethereum,745.2142108,2018-05-07,1525651200000,
ethereum,750.854546,2018-05-08,1525737600000,
ethereum,742.0641856,2018-05-09,1525824000000,
ethereum,756.6195892,2018-05-10,1525910400000,
ethereum,702.2485412,2018-05-11,1525996800000,
ethereum,675.5803545,2018-05-12,1526083200000,
ethereum,707.668831,2018-05-13,1526169600000,
ethereum,720.943165,2018-05-14,1526256000000,
ethereum,726.3892487,2018-05-15,1526342400000,
ethereum,697.4194515,2018-05-16,1526428800000,
ethereum,701.9752662,2018-05-17,1526515200000,
ethereum,680.935837,2018-05-18,1526601600000,
ethereum,699.1211945,2018-05-19,1526688000000,
ethereum,712.8546273,2018-05-20,1526774400000,
ethereum,708.6661184,2018-05-21,1526860800000,
ethereum,682.9781225,2018-05-22,1526947200000,
ethereum,618.3491514,2018-05-23,1527033600000,
ethereum,590.0758133,2018-05-24,1527120000000,
ethereum,596.8629016,2018-05-25,1527206400000,
ethereum,598.2229711,2018-05-26,1527292800000,
ethereum,578.5231015,2018-05-27,1527379200000,
ethereum,542.7246217,2018-05-28,1527465600000,
ethereum,542.8588647,2018-05-29,1527552000000,
ethereum,560.2393692,2018-05-30,1527638400000,
ethereum,567.7685408,2018-05-31,1527724800000,
ethereum,571.7139408,2018-06-01,1527811200000,
ethereum,580.9621513,2018-06-02,1527897600000,
ethereum,598.2746073,2018-06-03,1527984000000,
ethereum,593.2260871,2018-06-04,1528070400000,
ethereum,586.1588689,2018-06-05,1528156800000,
ethereum,592.4589662,2018-06-06,1528243200000,
ethereum,597.0367565,2018-06-07,1528329600000,
ethereum,590.359973,2018-06-08,1528416000000,
ethereum,603.2015501,2018-06-09,1528502400000,
ethereum,563.7566482,2018-06-10,1528588800000,
ethereum,528.0675935,2018-06-11,1528675200000,
ethereum,523.1532563,2018-06-12,1528761600000,
ethereum,482.4325965,2018-06-13,1528848000000,
ethereum,490.6529631,2018-06-14,1528934400000,
ethereum,502.4997689,2018-06-15,1529020800000,
ethereum,497.9654966,2018-06-16,1529107200000,
ethereum,503.3386875,2018-06-17,1529193600000,
ethereum,503.3250429,2018-06-18,1529280000000,
ethereum,528.2131705,2018-06-19,1529366400000,
ethereum,529.9697488,2018-06-20,1529452800000,
ethereum,533.7136148,2018-06-21,1529539200000,
ethereum,490.8557635,2018-06-22,1529625600000,
ethereum,473.418617,2018-06-23,1529712000000,
ethereum,452.4501351,2018-06-24,1529798400000,
ethereum,458.2532955,2018-06-25,1529884800000,
ethereum,450.4693111,2018-06-26,1529971200000,
ethereum,435.5020979,2018-06-27,1530057600000,
ethereum,436.0715945,2018-06-28,1530144000000,
ethereum,417.8749174,2018-06-29,1530230400000,
ethereum,450.7394885,2018-06-30,1530316800000,
ethereum,453.8619504,2018-07-01,1530403200000,
ethereum,460.9052924,2018-07-02,1530489600000,
ethereum,472.522519,2018-07-03,1530576000000,
ethereum,467.5945828,2018-07-04,1530662400000,
ethereum,473.6359363,2018-07-05,1530748800000,
ethereum,466.9379975,2018-07-06,1530835200000,
ethereum,475.2780457,2018-07-07,1530921600000,
ethereum,494.3528341,2018-07-08,1531008000000,
ethereum,483.641415,2018-07-09,1531094400000,
ethereum,451.8119017,2018-07-10,1531180800000,
ethereum,453.8976189,2018-07-11,1531267200000,
ethereum,451.2322351,2018-07-12,1531353600000,
ethereum,439.620526,2018-07-13,1531440000000,
ethereum,435.3360997,2018-07-14,1531526400000,
ethereum,445.3994913,2018-07-15,1531612800000,
ethereum,465.8541967,2018-07-16,1531699200000,
ethereum,482.3235316,2018-07-17,1531785600000,
ethereum,496.2321452,2018-07-18,1531872000000,
ethereum,475.1680017,2018-07-19,1531958400000,
ethereum,459.8391218,2018-07-20,1532044800000,
ethereum,460.914547,2018-07-21,1532131200000,
ethereum,465.4681305,2018-07-22,1532217600000,
ethereum,461.5488059,2018-07-23,1532304000000,
ethereum,468.256952,2018-07-24,1532390400000,
ethereum,474.7466946,2018-07-25,1532476800000,
ethereum,475.8541873,2018-07-26,1532563200000,
ethereum,465.0874584,2018-07-27,1532649600000,
ethereum,467.5359331,2018-07-28,1532736000000,
ethereum,466.0127718,2018-07-29,1532822400000,
ethereum,459.8062387,2018-07-30,1532908800000,
ethereum,440.7719791,2018-07-31,1532995200000,
ethereum,420.8484749,2018-08-01,1533081600000,
ethereum,415.9946988,2018-08-02,1533168000000,
ethereum,410.1751272,2018-08-03,1533254400000,
ethereum,412.3928994,2018-08-04,1533340800000,
ethereum,406.881672,2018-08-05,1533427200000,
ethereum,407.8782787,2018-08-06,1533513600000,
ethereum,403.236021,2018-08-07,1533600000000,
ethereum,366.521382,2018-08-08,1533686400000,
ethereum,361.4759902,2018-08-09,1533772800000,
ethereum,356.5261292,2018-08-10,1533859200000,
ethereum,319.2129445,2018-08-11,1533945600000,
ethereum,322.3880583,2018-08-12,1534032000000,
ethereum,308.7290317,2018-08-13,1534118400000,
ethereum,264.0453575,2018-08-14,1534204800000,
ethereum,287.3524064,2018-08-15,1534291200000,
ethereum,288.2382434,2018-08-16,1534377600000,
ethereum,300.3639423,2018-08-17,1534464000000,
ethereum,302.3927532,2018-08-18,1534550400000,
ethereum,297.8949336,2018-08-19,1534636800000,
ethereum,291.7157615,2018-08-20,1534723200000,
ethereum,278.6280207,2018-08-21,1534809600000,
ethereum,281.2597923,2018-08-22,1534896000000,
ethereum,273.4308055,2018-08-23,1534982400000,
ethereum,276.1982464,2018-08-24,1535068800000,
ethereum,279.9046578,2018-08-25,1535155200000,
ethereum,274.0847586,2018-08-26,1535241600000,
ethereum,276.2281261,2018-08-27,1535328000000,
ethereum,287.160964,2018-08-28,1535414400000,
ethereum,291.36692,2018-08-29,1535500800000,
ethereum,281.5418521,2018-08-30,1535587200000,
ethereum,280.6492116,2018-08-31,1535673600000,
ethereum,290.1834653,2018-09-01,1535760000000,
,293.9254863,2018-09-02,1535846400000,
ethereum,289.1038192,2018-09-03,1535932800000,
ethereum,286.9538067,2018-09-04,1536019200000,
ethereum,264.8046502,2018-09-05,1536105600000,
ethereum,226.2351603,2018-09-06,1536192000000,
ethereum,223.1332121,2018-09-07,1536278400000,
ethereum,212.6033949,2018-09-08,1536364800000,
ethereum,197.4559819,2018-09-09,1536451200000,
ethereum,196.4156143,2018-09-10,1536537600000,
ethereum,190.3268471,2018-09-11,1536624000000,
ethereum,176.1333206,2018-09-12,1536710400000,
ethereum,197.344761,2018-09-13,1536796800000,
ethereum,213.2446908,2018-09-14,1536883200000,
ethereum,218.675039,2018-09-15,1536969600000,
ethereum,218.047842,2018-09-16,1537056000000,
ethereum,212.9538529,2018-09-17,1537142400000,
ethereum,203.1093218,2018-09-18,1537228800000,
ethereum,209.6412521,2018-09-19,1537315200000,
ethereum,210.4522551,2018-09-20,1537401600000,
ethereum,229.8335222,2018-09-21,1537488000000,
ethereum,240.5705627,2018-09-22,1537574400000,
ethereum,242.369099,2018-09-23,1537660800000,
ethereum,236.4590985,2018-09-24,1537747200000,
ethereum,214.6703441,2018-09-25,1537833600000,
ethereum,215.3862614,2018-09-26,1537920000000,
ethereum,219.0555221,2018-09-27,1538006400000,
ethereum,225.7984693,2018-09-28,1538092800000,
ethereum,226.6005605,2018-09-29,1538179200000,
ethereum,232.6551186,2018-09-30,1538265600000,
ethereum,230.2333753,2018-10-01,1538352000000,
ethereum,228.0825412,2018-10-02,1538438400000,
ethereum,219.7548046,2018-10-03,1538524800000,
ethereum,223.2014035,2018-10-04,1538611200000,
ethereum,222.4877493,2018-10-05,1538697600000,
ethereum,225.3039318,2018-10-06,1538784000000,
ethereum,223.9300481,2018-10-07,1538870400000,
ethereum,226.8914069,2018-10-08,1538956800000,
ethereum,228.0189847,2018-10-09,1539043200000,
ethereum,224.9680031,2018-10-10,1539129600000,
ethereum,202.0087667,2018-10-11,1539216000000,
ethereum,196.6861977,2018-10-12,1539302400000,
ethereum,199.6991542,2018-10-13,1539388800000,
ethereum,199.6491661,2018-10-14,1539475200000,
ethereum,205.0781987,2018-10-15,1539561600000,
ethereum,206.9263037,2018-10-16,1539648000000,
ethereum,206.7052112,2018-10-17,1539734400000,
ethereum,204.0475472,2018-10-18,1539820800000,
ethereum,201.5328762,2018-10-19,1539907200000,
ethereum,203.593602,2018-10-20,1539993600000,
ethereum,204.9992529,2018-10-21,1540080000000,
ethereum,202.3427681,2018-10-22,1540166400000,
ethereum,201.0235871,2018-10-23,1540252800000,
ethereum,202.0355996,2018-10-24,1540339200000,
ethereum,200.2970251,2018-10-25,1540425600000,
ethereum,200.7524374,2018-10-26,1540512000000,
ethereum,201.6148262,2018-10-27,1540598400000,
ethereum,202.1902981,2018-10-28,1540684800000,
ethereum,198.7747725,2018-10-29,1540771200000,
ethereum,195.2446879,2018-10-30,1540857600000,
ethereum,195.5687959,2018-10-31,1540944000000,
ethereum,197.2761934,2018-11-01,1541030400000,
ethereum,199.8472391,2018-11-02,1541116800000,
ethereum,199.4611358,2018-11-03,1541203200000,
ethereum,203.2853092,2018-11-04,1541289600000,
ethereum,208.1463945,2018-11-05,1541376000000,
ethereum,212.1939937,2018-11-06,1541462400000,
ethereum,218.4574776,2018-11-07,1541548800000,
ethereum,213.9500065,2018-11-08,1541635200000,
ethereum,210.3026937,2018-11-09,1541721600000,
ethereum,211.0189904,2018-11-10,1541808000000,
ethereum,210.2587556,2018-11-11,1541894400000,
ethereum,210.0394316,2018-11-12,1541980800000,
ethereum,206.928347,2018-11-13,1542067200000,
ethereum,195.056466,2018-11-14,1542153600000,
ethereum,176.8357273,2018-11-15,1542240000000,
ethereum,177.0922863,2018-11-16,1542326400000,
ethereum,173.4057022,2018-11-17,1542412800000,
ethereum,175.4202379,2018-11-18,1542499200000,
ethereum,158.8016987,2018-11-19,1542585600000,
ethereum,137.7690796,2018-11-20,1542672000000,
ethereum,132.8817783,2018-11-21,1542758400000,
ethereum,132.4069066,2018-11-22,1542844800000,
ethereum,121.9455344,2018-11-23,1542931200000,
ethereum,120.9942897,2018-11-24,1543017600000,
ethereum,108.7676276,2018-11-25,1543104000000,
ethereum,111.5382626,2018-11-26,1543190400000,
ethereum,105.690858,2018-11-27,1543276800000,
ethereum,116.4263886,2018-11-28,1543363200000,
ethereum,118.9319549,2018-11-29,1543449600000,
ethereum,115.3603124,2018-11-30,1543536000000,
ethereum,116.1221082,2018-12-01,1543622400000,
ethereum,117.274802,2018-12-02,1543708800000,
ethereum,111.7092459,2018-12-03,1543795200000,
ethereum,110.3433337,2018-12-04,1543881600000,
ethereum,106.6064142,2018-12-05,1543968000000,
ethereum,99.88993153,2018-12-06,1544054400000,
ethereum,87.68852392,2018-12-07,1544140800000,
ethereum,91.05420384,2018-12-08,1544227200000,
ethereum,93.69472875,2018-12-09,1544313600000,
ethereum,92.49094369,2018-12-10,1544400000000,
ethereum,89.66515053,2018-12-11,1544486400000,
ethereum,90.06523164,2018-12-12,1544572800000,
ethereum,89.35865454,2018-12-13,1544659200000,
ethereum,85.72378051,2018-12-14,1544745600000,
ethereum,84.37401407,2018-12-15,1544832000000,
ethereum,86.84891459,2018-12-16,1544918400000,
ethereum,89.94177416,2018-12-17,1545004800000,
ethereum,95.06420944,2018-12-18,1545091200000,
ethereum,104.0204178,2018-12-19,1545177600000,
ethereum,108.6726309,2018-12-20,1545264000000,
ethereum,113.6797827,2018-12-21,1545350400000,
ethereum,111.8764416,2018-12-22,1545436800000,
ethereum,129.9056399,2018-12-23,1545523200000,
ethereum,147.1486658,2018-12-24,1545609600000,
ethereum,130.0448033,2018-12-25,1545696000000,
ethereum,131.8208082,2018-12-26,1545782400000,
ethereum,125.1324534,2018-12-27,1545868800000,
ethereum,124.0962787,2018-12-28,1545955200000,
ethereum,138.7112817,2018-12-29,1546041600000,
ethereum,138.2211289,2018-12-30,1546128000000,
ethereum,137.0235621,2018-12-31,1546214400000,
ethereum,136.4544447,2019-01-01,1546300800000,
ethereum,149.5730455,2019-01-02,1546387200000,
ethereum,151.3576017,2019-01-03,1546473600000,
ethereum,152.8028387,2019-01-04,1546560000000,
ethereum,159.1796297,2019-01-05,1546646400000,
ethereum,155.8597008,2019-01-06,1546732800000,
ethereum,154.8305378,2019-01-07,1546819200000,
ethereum,150.9752409,2019-01-08,1546905600000,
ethereum,151.6442777,2019-01-09,1546992000000,
ethereum,136.6459168,2019-01-10,1547078400000,
ethereum,127.2223206,2019-01-11,1547164800000,
ethereum,126.6172105,2019-01-12,1547251200000,
ethereum,122.6968569,2019-01-13,1547337600000,
ethereum,121.7873654,2019-01-14,1547424000000,
ethereum,126.9585108,2019-01-15,1547510400000,
ethereum,122.6326334,2019-01-16,1547596800000,
ethereum,121.9358766,2019-01-17,1547683200000,
ethereum,121.6200512,2019-01-18,1547769600000,
ethereum,123.6741678,2019-01-19,1547856000000,
ethereum,121.2909593,2019-01-20,1547942400000,
ethereum,117.4908945,2019-01-21,1548028800000,
ethereum,117.929073,2019-01-22,1548115200000,
ethereum,118.5823631,2019-01-23,1548201600000,
ethereum,116.9757588,2019-01-24,1548288000000,
ethereum,116.8944979,2019-01-25,1548374400000,
ethereum,117.1320482,2019-01-26,1548460800000,
ethereum,115.3757824,2019-01-27,1548547200000,
ethereum,106.9214244,2019-01-28,1548633600000,
ethereum,105.246259,2019-01-29,1548720000000,
ethereum,107.1996733,2019-01-30,1548806400000,
ethereum,108.1414353,2019-01-31,1548892800000,
ethereum,106.5262945,2019-02-01,1548979200000,
ethereum,108.0405175,2019-02-02,1549065600000,
ethereum,109.037665,2019-02-03,1549152000000,
ethereum,107.7149932,2019-02-04,1549238400000,
ethereum,107.3293331,2019-02-05,1549324800000,
ethereum,103.547511,2019-02-06,1549411200000,
ethereum,104.8699462,2019-02-07,1549497600000,
ethereum,110.3930821,2019-02-08,1549584000000,
ethereum,118.8282201,2019-02-09,1549670400000,
ethereum,118.4658367,2019-02-10,1549756800000,
ethereum,121.1828154,2019-02-11,1549843200000,
ethereum,120.8064751,2019-02-12,1549929600000,
ethereum,122.8227109,2019-02-13,1550016000000,
ethereum,122.1362062,2019-02-14,1550102400000,
ethereum,121.495983,2019-02-15,1550188800000,
ethereum,122.8858421,2019-02-16,1550275200000,
ethereum,126.54961,2019-02-17,1550361600000,
ethereum,141.0606145,2019-02-18,1550448000000,
ethereum,147.1379504,2019-02-19,1550534400000,
ethereum,145.5438043,2019-02-20,1550620800000,
ethereum,145.8698798,2019-02-21,1550707200000,
ethereum,147.6912434,2019-02-22,1550793600000,
ethereum,150.9042395,2019-02-23,1550880000000,
ethereum,153.8978715,2019-02-24,1550966400000,
ethereum,138.7794647,2019-02-25,1551052800000,
ethereum,137.4209881,2019-02-26,1551139200000,
ethereum,137.5482727,2019-02-27,1551225600000,
ethereum,137.3856376,2019-02-28,1551312000000,
ethereum,136.9652463,2019-03-01,1551398400000,
ethereum,134.6844188,2019-03-02,1551484800000,
ethereum,133.9961321,2019-03-03,1551571200000,
ethereum,127.8597729,2019-03-04,1551657600000,
ethereum,131.7880582,2019-03-05,1551744000000,
ethereum,137.6613768,2019-03-06,1551830400000,
ethereum,138.3506055,2019-03-07,1551916800000,
ethereum,137.2695431,2019-03-08,1552003200000,
ethereum,137.5852769,2019-03-09,1552089600000,
ethereum,136.4892026,2019-03-10,1552176000000,
ethereum,134.75245,2019-03-11,1552262400000,
ethereum,133.7004271,2019-03-12,1552348800000,
ethereum,133.0070276,2019-03-13,1552435200000,
ethereum,132.3772662,2019-03-14,1552521600000,
ethereum,135.2738505,2019-03-15,1552608000000,
ethereum,141.6089617,2019-03-16,1552694400000,
ethereum,139.5533917,2019-03-17,1552780800000,
ethereum,139.1523223,2019-03-18,1552867200000,
ethereum,138.9701826,2019-03-19,1552953600000,
ethereum,139.2254407,2019-03-20,1553040000000,
ethereum,138.0986869,2019-03-21,1553126400000,
ethereum,136.4839992,2019-03-22,1553212800000,
ethereum,137.5070848,2019-03-23,1553299200000,
ethereum,136.8982137,2019-03-24,1553385600000,
ethereum,135.9656692,2019-03-25,1553472000000,
ethereum,134.6899695,2019-03-26,1553558400000,
ethereum,138.2286907,2019-03-27,1553644800000,
ethereum,138.7619992,2019-03-28,1553731200000,
ethereum,140.3791363,2019-03-29,1553817600000,
ethereum,143.1717377,2019-03-30,1553904000000,
ethereum,142.3110333,2019-03-31,1553990400000,
ethereum,142.6617618,2019-04-01,1554076800000,
ethereum,153.554574,2019-04-02,1554163200000,
ethereum,170.0735539,2019-04-03,1554249600000,
ethereum,160.5593393,2019-04-04,1554336000000,
ethereum,163.4542151,2019-04-05,1554422400000,
ethereum,165.7550566,2019-04-06,1554508800000,
ethereum,169.2216697,2019-04-07,1554595200000,
ethereum,180.7922105,2019-04-08,1554681600000,
ethereum,177.7016952,2019-04-09,1554768000000,
ethereum,180.0880106,2019-04-10,1554854400000,
ethereum,168.2011796,2019-04-11,1554940800000,
ethereum,164.6046949,2019-04-12,1555027200000,
ethereum,164.4399073,2019-04-13,1555113600000,
ethereum,164.492748,2019-04-14,1555200000000,
ethereum,165.6750573,2019-04-15,1555286400000,
ethereum,163.66642,2019-04-16,1555372800000,
ethereum,166.6473136,2019-04-17,1555459200000,
ethereum,172.6801593,2019-04-18,1555545600000,
ethereum,172.9944337,2019-04-19,1555632000000,
ethereum,174.2603895,2019-04-20,1555718400000,
ethereum,170.7875315,2019-04-21,1555804800000,
ethereum,171.2490652,2019-04-22,1555891200000,
ethereum,173.9943926,2019-04-23,1555977600000,
ethereum,166.2260761,2019-04-24,1556064000000,
ethereum,163.5041734,2019-04-25,1556150400000,
ethereum,155.0154852,2019-04-26,1556236800000,
ethereum,157.607035,2019-04-27,1556323200000,
ethereum,158.2183991,2019-04-28,1556409600000,
ethereum,153.6947079,2019-04-29,1556496000000,
ethereum,156.7037899,2019-04-30,1556582400000,
ethereum,159.6362306,2019-05-01,1556668800000,
ethereum,158.9521266,2019-05-02,1556755200000,
ethereum,164.0205961,2019-05-03,1556841600000,
ethereum,163.0256817,2019-05-04,1556928000000,
ethereum,161.7897675,2019-05-05,1557014400000,
ethereum,165.5067669,2019-05-06,1557100800000,
ethereum,174.8585348,2019-05-07,1557187200000,
bitcoin-cash,344.0901456,2017-08-01,1501545600000,1557286714042
bitcoin-cash,647.9920088,2017-08-02,1501632000000,
bitcoin-cash,506.2930068,2017-08-03,1501718400000,
bitcoin-cash,309.9218628,2017-08-04,1501804800000,
bitcoin-cash,230.9835154,2017-08-05,1501891200000,
bitcoin-cash,207.6213656,2017-08-06,1501977600000,
bitcoin-cash,277.5133155,2017-08-07,1502064000000,
bitcoin-cash,,2017-08-08,1502150400000,
bitcoin-cash,323.8584206,2017-08-09,1502236800000,
bitcoin-cash,292.2726778,2017-08-10,1502323200000,
bitcoin-cash,314.2918369,2017-08-11,1502409600000,
bitcoin-cash,325.7423222,2017-08-12,1502496000000,
bitcoin-cash,307.3673861,2017-08-13,1502582400000,
bitcoin-cash,303.0408092,2017-08-14,1502668800000,
bitcoin-cash,298.6091522,2017-08-15,1502755200000,
bitcoin-cash,297.3524116,2017-08-16,,
bitcoin-cash,333.5511776,2017-08-17,1502928000000,
bitcoin-cash,558.1047714,2017-08-18,1503014400000,
bitcoin-cash,759.6398938,2017-08-19,1503100800000,
bitcoin-cash,762.5988763,2017-08-20,,
bitcoin-cash,653.927546,2017-08-21,1503273600000,
bitcoin-cash,657.4792325,2017-08-22,1503360000000,
bitcoin-cash,,2017-08-23,1503446400000,
bitcoin-cash,645.8747855,2017-08-24,1503532800000,
bitcoin-cash,634.4017156,2017-08-25,1503619200000,
bitcoin-cash,626.884307,2017-08-26,1503705600000,
bitcoin-cash,609.2478771,2017-08-27,1503792000000,
