id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
92064-16741695,9,50458,20044,USA,7/9/21,0,0,Listed for sale,1625790000000.0,1111000,524,Poway,CA,1978,17126 Pomard Ct,92064.0,-117.0497055,33.02308273,0,"""Large corner lot! The one youve been waiting for! Enjoy sunset views from this very peaceful single family home privately nestled in Vineland Hills. This beautiful single story home on a corner lot boasts plenty of fresh air and sunlight. An auspicious layout according to the Vastu Shastra a traditional system of architecture. This home delights with an upgraded kitchen and brand new stainless steel appliances granite counter tops vaulted ceilings sky lights hardwood flooring and recessed lighting throughout. Upgrades include a whole house water softener a brand new jacuzzi tub ceiling fans in all bedrooms new bathroom cabinets w/ dual sinks and vanity. Designer paint w/ custom lighting new doors windows newer roof custom fireplace surround sound w/ built-ins limestone & Italian porcelain. The kitchen has a sunny breakfast nook w/ Samsung appliances and this home comes with a 3 car garage with room for boat. The yard is large and spacious with a covered patio and amazing views. A blank canvas to create your masterpiece back yard with indoor/outdoor living and an abundance of fruit trees and vegetation. Located in the desirable Poway community in the Poway Unified School District. Walk to Chaparral Elementary & Trails!  Vineland Hills Community includes a swimming pool walking trails tennis courts green belts play equipment and guest parking in cul-de-sac. Welcome home! Sewer:  Public Sewer""",USD,2120,2120.0,sqft,2,4,0,1,3,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16827911,9,50460,20044,USA,7/9/21,0,0,Listed for sale,1625790000000.0,2175000,602,Poway,CA,1999,11727 Treadwell Dr,92064.0,-117.064003,32.93056107,0,"""Rare renovated single level home with ~300sf addition unique to this award winning floor plan. Upon entering you are greeted by a great room with over 22 feet of seamless glass wall which fully opens to outdoor oasis with mature tropical palms motorized awning for shade 3 river stone fire pit with custom seating wall! 10 ceilings new white faux beams fireplace built-in quartz countertops and cabinetry surround sound motorized screen and projector for movies sports and entertainment crown molding chair rail molding high end hardwood floors etc.!! Farmhouse kitchen with copper farmhouse sink & pendants new quartz countertops glass backsplash massive custom granite island with seating for 8-10. Family room features custom stacked stone fireplace and decorative wall custom cabinetry faux wood beam ceilings and two sets of French doors leading to backyard. Oversized barn doors large master bedroom and master bath ensuite with walk-in shower and jacuzzi tub. Outdoor BBQ with granite top and new custom palapa with seating for 6+. Custom pebble tech solar heated pool with raised spa waterfall/grotto decorative faux rocks and including a slide over 25 feet! Detached two-story tiny house/Junior suite great for extended guests she Shack mancave or additional office. 2yr. old 14.6kw 42 owned solar panels ground mounted at embankment. Synthetic turf at front and rear with putting green built-in basketball hoop attached shed gated 3 river stone front courtyard stucco fencing at side yards and much more. NO HOA or Mello-Roos.  Addition was added to living room to open up the entire rear of the home with newer glass wall accordion doors to the backyard. Family room dual French doors also opens up to backyard. Motorized awning for shade and lighted palapa over the bar and outdoor kitchen/BBQ. Pool/spa with solar new gas pool heater waterfall/grotto and huge 25+ foot slide for family fun! Recently added artificial turf with putting green. Very private backyard with slope. No neighbors visible at the rear. 14.6kw or 42 owned solar panels mounted at embankment. Basketball hoop with large backyard. 3 car garage with plenty of cabinets and storage racks. Inviting front courtyard with fountain. Award winning single story floor plan newly renovated with hardwood flooring custom beam ceilings quartz countertops backsplash copper farmhouse sink motorized movie screen wood wainscoting crown molding freshly painted throughout and much more to see when viewed. Equipment: Garage Door OpenerPool/Spa/Equipment Shed(s) Water Filtration Sewer:  Sewer Connected Public Sewer Topography: LLGSL""",USD,3615,3615.0,sqft,4,4,0,1,3,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
92064-16801661,9,50461,20044,USA,7/9/21,0,0,Listed for sale,1625790000000.0,500000,501,Poway,CA,1970,14038 Sycamore Ave,92064.0,-117.0379868,32.96843719,0,In Quiet Culdesac Near Old Poway Park Midland Old downtown Poway a block from great Midland Elementary great schools.  walk to city events and farmers market.  Investor FIXER 2br 1ba 2Gar 9124 sf Lot. Tax roles show 3BR now as family room near kitchen. Equipment:  Range/Oven Sewer:  Public Sewer Topography: LL,USD,998,998.0,sqft,1,2,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16828942,9,50462,20044,USA,7/9/21,0,0,Listed for sale,1625790000000.0,1399000,472,Poway,CA,1972,13995 Belvedere Dr,92064.0,-117.0277405,32.96217728,0,"Rare to market hilltop location with ~3000sf and 4br/3ba. 1.25 acre parcel with 360 degree panoramic valley evening lights and mountain views. Long driveway lined with citrus trees. Permitted for horses and other animals. City close - privacy without the drive. New dual pane windows all new copper plumbing ""trek"" decking pavers and fire pit. Kitchen has been completely remodeled newer vinyl flooring throughout the lower great room and bedroom upgraded metal roof and wood ""plantation"" shutters. Relax by the pool or enjoy morning coffee/afternoon cocktail with sit down panoramic views. Level lower lot elevation ideal for adding ADU or add kitchen at lower floor family room wet bar area to create ADU or junior ADU for multi-generations or rental income. Poway Unified School District Equipment:  DryerPool/Spa/Equipment Range/Oven Sewer:  Septic Installed Topography: GSL",USD,2962,2962.0,sqft,3,4,0,1,2,1,Two,1,1,0,0,SINGLE_FAMILY,San Diego County
92064-16803232,9,50464,20044,USA,7/8/21,0,0,Listed for sale,1625700000000.0,1075000,518,Poway,CA,1975,14723 Dash Way,92064.0,-117.0441055,32.97825241,0,OPEN HOUSE ON SUNDAY HAS BEEN CANCELLED. Upgraded view home on a 10600 sqft lot. This home features a large front yard spacious grassy sided yard and a sizable rear yard. The rear yard features a pool spa large covered patio for entertaining and a panoramic mountain view. Inside features designer touches throughout. Spacious living room formal dining room separate family room. The kitchen has wood cabinets and upgraded countertops. Master suite has a panoramic view east to the mountains and upgraded bath. Home has fully owned solar.,USD,2074,2074.0,sqft,3,4,0,1,2,1,Two,1,1,0,0,SINGLE_FAMILY,San Diego County
92064-16748673,9,50465,20044,USA,7/8/21,0,0,Listed for sale,1625700000000.0,1980000,523,Poway,CA,1990,15484 Markar Rd,92064.0,-117.0133438,32.99577332,0,Enjoy unparalleled views and breathtaking sunsets from this tranquil 4/3.5 custom-built estate! Fully remodeled in 2018 it features unique architectural detail including a stunning new glass and steel front door. The luxurious primary suite has a fireplace sauna free-standing tub and a custom closet. The other 3 bedrooms have en suites (one is J&J). The kitchen and family room are open concept. The living room and adjacent lounge/piano room have French doors to the deck overlooking the lawn and Poway below. The backyard has a gazebo-covered patio and hot tub. The front orchard has numerous fruit trees. Owned solar system. Owner has invested over $250000 in upgrades.  The additional 3 bedrooms reside on the opposite wing of the home. One bedroom has a dedicated full bath and the other two share a full jack & jill bath. The home has a large formal living room with a dining area on one side and an adjacent space on the other side that is perfect for a piano or a library. The kitchen is furnished with modern stainless steel appliances whole house water filtration kitchen sink triple osmosis water system & has a large island. The family room/kitchen are open concept. The home also has a large formal living room with a dining area on one side & an adjacent space on the other side that is perfect for a piano or a library. Over the last 3 years owner invested over $250000 in upgrades such as 11 kw solar system water filtration system & triple osmosis water system in kitchen window treatments including automated blinds & sunshades Hikvision video surveillance system with dual monitors security system custom closet system in MBR custom pantry & remodeled laundry room custom dog run & 740 LF of perimeter fencing in backyard & much more! Equipment:  Dryer Washer Sewer:  Septic Installed Topography: GSL,USD,3783,3783.0,sqft,4,4,0,1,3,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16747744,9,50466,20044,USA,7/8/21,0,0,Listed for sale,1625700000000.0,799000,562,Poway,CA,1974,12805 Pinefield Rd,92064.0,-117.0531693,33.01804733,0,Find your way home to this single level home situated on a corner lot in the desirable Summerfield Estate of North Poway. Enter to vaulted ceilings in the living room which flows seamlessly through the open concept floorplan to the dining and kitchen area. Kitchen boasts breakfast bar and new SS fridge and dishwasher. Recent upgrades include stacked stone fireplace dual paned windows and doors heater/AC and remodeled bathrooms. Entertain guests on your large backyard featuring a stamped concrete patio solid patio cover with skylight and fruit trees including lemon peach and orange! Insulated shed with drywall--could be used as an office. Enjoy the friendly neighborhood and community pool for a low HOA; while located in the top-rated Poway School District. Minutes away from Blue Sky Ecological Reserve and Poway Lake. Equipment: Garage Door Opener Shed(s) Sewer:  Sewer Connected Topography: LL,USD,1421,1421.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16741856,9,50469,20044,USA,7/7/21,0,0,Listed for sale,1625620000000.0,1200000,557,Poway,CA,1980,17216 Vendor Pl,92064.0,-117.0453873,33.02454376,0,"""Welcome to this single level stunner in the coveted Vineland Hills of Poway. Tremendous curb appeal tranquil setting and a wide open floor plan inside will have your heart racing!  Beautiful ceramic tile flooring in the main living areas and tasteful carpet in the four bedrooms.  Gorgeous chefs kitchen with quartz countertops an island with built in seating that opens to an expansive family room and a dining area.  Enjoy the great outdoors basking in the sun or utilizing the automated awning. 26 owned solar panels (plus Tesla charger) whole house water filtration system newer water heater no Mello-Roos and a myriad of community attractions including pools tennis courts and walking trails.  Poway Unified School District! Complex Features:  Equipment:  DryerGarage Door Opener Washer Water Filtration Sewer:  Sewer Connected Topography: LL""",USD,2156,2156.0,sqft,2,4,0,1,2,1,One,0,0,0,0,SINGLE_FAMILY,San Diego County
92064-16830368,9,50470,20044,USA,7/6/21,0,0,Listed for sale,1625530000000.0,799000,604,Poway,CA,1975,14555 High Pine St,92064.0,-117.0159531,32.94907761,0,This 3 bedroom 2 bath open floor plan home has all you need. Located on a cul de sac. Home backs up to open space. No neighbors behind you. This home is ready for you to personalize just the way you like it. Central AC. Ample parking. Enjoy a piece of the city in the country in this quiet neighborhood. Located in the well known Poway Unified School District. Don’t miss out on the opportunity to reside in Poway. Sewer:  Public Sewer,USD,1322,1322.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-16830763,9,50474,20044,USA,6/26/21,0,0,Listed for sale,1625700000000.0,1050000,471,Poway,CA,1992,13142 Nelson Ln,92064.0,-117.021698,32.95584869,0,Price range $950000-$1050000 for this Beautiful Home in the Poway school district with Owned SOLAR. It is located on a wonderful neighborhood cul-de-sac walkable to great schools parks restaurants and shopping.  Featuring a Gourmet Kitchen with high-end Gas Range Custom Cabinets Granite counters and separate built-in Bar area. The spacious Master Bedroom has a large en-suite with a walk-in closet large linen closet dual sinks & separate shower and soaking tub. Enjoy entertaining and relaxing in your private backyard with 2 tropical inspired covered patio areas outdoor TV and easy care landscaping.  2 car garage with built-ins RV/Boat parking No HOA or Mello Roos. It has everything you have been looking for!   Please be sure to view the matterport 3D tour link.,USD,2229,2229.0,sqft,3,3,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92064-52513615,9,50475,20044,USA,6/23/21,0,0,Price change,1625100000000.0,749000,624,Poway,CA,1964,13041 Neddick Ave,92064.0,-117.0195084,32.95296478,0,"""Fully upgraded home located at the outstanding location in Poway! This single level 3BR/2BA with updated open kitchen lux Vinyl flooring dual pane windows cozy fireplace spacious family room and much more! Conveniently located near shops restaurants top-rated schools and freeways. Dont miss this opportunity!. This home wont last!! Sewer:  Sewer Connected Topography: LL""",USD,1200,1200.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16838914,9,54446,54296,USA,7/13/21,0,0,Listed for sale,1626130000000.0,2650000,1676,La Jolla,CA,1953,2233 Vallecitos,92037.0,-117.2543945,32.85536957,0,Amazing single level home located in La Jolla Shores! Walk 1 block to restaurants and shops and 2 blocks to the beach! Freshly upgraded home with new paint carpet hardwood floors bathrooms new appliances lighting landscaping and central heating. Three bedroom two full bath home on charming corner lot in La Jolla Shores. Sit on the front porch rocking chairs or enjoy the privacy of your fenced backyard with grass and a brick patio area perfect for dining alfresco. Every space was designed to entertain and enjoy the lovely ocean breeze! This is a must see home! Equipment: Garage Door Opener Sewer:  Sewer Connected Topography: LL,USD,1581,1581.0,sqft,2,3,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16835229,9,54448,54296,USA,7/13/21,0,0,Listed for sale,1626130000000.0,1150000,648,La Jolla,CA,1975,8874 Caminito Primavera,92037.0,-117.2397842,32.8687706,0,"""BRIGHT SUNNY 4BR TOWNHOME IN QUIET PRIVATE LOCATION!  BOASTS LAMINATE FLOORING VOLUME CEILINGS CLOSET ORGANIZER ATTACHED 2 CAR GARAGE OVERSIZED DECK AND YOU CAN WHILE AWAY THE HOURS IN YOUR LUSH BACK YARD!  EASY ACCESS TO HIGHWAYS SHOPPING RESTAURANTS AND YOU CAN EVEN WALK TO SCHOOL.  LA JOLLA SHORES HEIGHTS IS ONE OF THE MOST LOW DENSITY COMMUNITIES IN THE AREA.  SELLER SELECTS SERVICES.  HURRY WONT LAST! Complex Features:  Equipment:  DryerGarage Door Opener Washer Sewer:  Sewer Connected Topography: LL""",USD,1776,1776.0,sqft,3,4,0,1,2,1,Two,0,1,0,0,CONDO,San Diego County
92037-16856343,9,54449,54296,USA,7/12/21,0,0,Sold,1365640000000.0,1750000,688,La Jolla,CA,1990,5510 Moonlight Ln,92037.0,-117.2579422,32.81456757,0,"""VRM $2.999M - $3.149M. Rarely offered sit down whitewater view ranch home in La Jolla! This 4 bedroom modern beach house situated in La Jolla Mesa offers protected ocean and bay views from the surfers at Crystal Pier to the sail boats along the eastern side of Mission Bay. Come enjoy this gorgeous La Jolla home with a floor-plan that works for so many different uses. Rooftop deck pool with spa elevated outdoor dining and a custom remodel that is sure to wow. The kitchen and living area feature an open floor plan with 16ft. Fleetwood doors providing seamless access to the backyard and making it ideal for entertaining and family gatherings at any time of year. The backyard offers a saltwater pool spa fire pit a raised deck to take in elevated ocean views and the high quality rooftop Life Deck provides a 360 birds eye view of San Diegos  iconic coastal bay and Downtown skyline views!  Additional features include Milgard windows throughout gleaming hardwood floors a cozy fireplace in the family room gourmet kitchen soak-in tub and so much more!  Dont miss out on this great opportunity! Equipment: Garage Door OpenerPool/Spa/Equipment Range/Oven Sewer:  Sewer Connected Topography: GSL""",USD,2544,2544.0,sqft,3,4,0,1,2,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
92037-16849349,9,54450,54296,USA,7/10/21,0,0,Price change,1625880000000.0,4195000,1597,La Jolla,CA,1991,450 Arenas St,92037.0,-117.2783203,32.83514404,0,Stunning updated one owner Beach Mediterranean in highly sought after Beach Barber Tract on large corner private walled lot.  Three blocks from beach short bluff stroll from Village restaurants shops entertainment and La Jolla Cove. Architect-designed two story sunny bright airy light-filled newer open floor plan. Over a dozen dual pane French doors and thirty windows provide unobstructed views to three patios raised porches and fountains to bring the outside in.  Raised ceilings throughout hardwood and tile floors custom glass fronted cabinets paneled doors custom entryway book and art niches.  A lovely peaceful house with historic character in a prime location.  First floor has two bedroom areas opening onto patios family room with built-ins and fireplace kitchen with breakfast nook and island dining room sunroom and laundry room. Master bedroom suite occupies entire second story with large bedroom window seat luxurious bath and walk-in closet. Drought tolerant accent lighted landscape mature trees and shrubs flagstone and tile walkways. Two car attached garage with epoxy floor and rare small basement for extra storage. Sewer:  Sewer Connected Topography: LL,USD,2627,2627.0,sqft,2,3,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16858459,9,54451,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,2450000,908,La Jolla,CA,1991,1407 Caminito Faro,92037.0,-117.2492142,32.81598282,0,Stunning Panoramic Ocean & Bay views from many rooms set the perfect backdrop for this Single Level gem at gated Crystal Bay! Expansive gourmet kitchen w/breakfast area features: granite counters newer refrigerator & top of the line Dacor appliances. Family room & MA BR open to lovely backyard w/ frameless glass fence to enhance your remarkable views! Luxurious MA BA ($80K 2015) boasts heated floors granite counters frameless glass shower enclosure & exquisite details throughout. 1 BR used as office. 3 fireplaces A/C (2015) 3 car garage w/lots of built-ins. Fabulous club amenities!  * Fabulous club amenities include: 2 pools tennis courts library & fitness center. * $80K renovated Master BA feature granite counters heated floors frameless     glass shower enclosure elegant gold hardware and exquisite details throughout.  * Kitchen features: Dacor gas range food warmer microwave & oven newer     refrigerator instant hot water & plentiful cabinetry.  * New Carpet * A/C 2015 * Water Heater (2019) * $35K Landscaping (2015) * Solar tube skylights in living room & powder room.  * 3 fireplaces in living room family room & Master BR * Living and Dining room opens to private atrium. * Plantation shutters  * 3 Car garage with Tons of built-ins .  * 1 BR used as office. Complex Features:  Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,2699,2699.0,sqft,3,4,0,1,3,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-51080054,9,54453,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,3298000,723,La Jolla,CA,2004,5410 La Jolla Mesa Dr,92037.0,-117.2602844,32.81329346,0,Set on a knoll above Birdrock with 75 feet of frontage overlooking the Pacific Ocean Birdrock Pt. Loma and downtown SD - beyond compare! Classic and pristine Nantucket style custom home with white oak floors impressive staircase volume ceilings & open floor plan to embrace major ocean views & surrounds. Elegant public rooms include gracious entry foyer formal living room with fireplace & floor-to-ceiling windows and intimate dining room with cozy built-in library. Top-of-line all stainless steel appliances: Bertazzoni range/oven steam oven & warming drawer and SubZero fridge plus beverage fridge & ice-maker. Easy stroll to Birdrock retail & beach! EV charging station. Equipment:  Dryer Range/Oven Washer Sewer:  Sewer Connected Topography: GSL,USD,4564,4564.0,sqft,5,5,0,1,2,1,Three Or More,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16855626,9,54454,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,3495000,1610,La Jolla,CA,1939,5606 Dolphin Pl,92037.0,-117.2711029,32.81404114,0,Fully remodeled in 2018 through local architect Melvin McGee this beautiful home was designed with the utmost of attention to detail.  From the moment you enter it will feel like you have arrived home with its Farmhouse touches modern accents and stunning ocean views.  Gorgeous wood floors throughout large living area with decorative beams large kitchen with beautiful kitchen island and stainless appliances recessed lighting throughout 2nd story master suite guest room downstairs private guest quarters or office with separate entrance over garage two patios to enjoy the sunsets central heat and air conditioning but also has mini-split systems in bedrooms fireplace in living room and so much more! Located west of LJ Blvd that is close to the Bird Rock Village and beaches!  Fully remodeled in 2018 through local architect Melvin McGee this beautiful home was designed with the utmost of attention to detail.  From the moment you enter it will feel like you have arrived home with its Farmhouse touches modern accents and stunning ocean views.  Gorgeous wood floors throughout large living area with decorative beams large kitchen with beautiful kitchen island and stainless appliances recessed lighting throughout 2nd story master suite guest room downstairs private guest quarters or office with separate entrance over garage two patios to enjoy the sunsets central heat and air conditioning but also has mini-split system in master fireplace in living room and so much more!  Located west of LJ Blvd that is close to the Bird Rock Village and beaches! Equipment: Garage Door Opener Sewer:  Sewer Available Public Sewer Topography: LL,USD,2171,2171.0,sqft,4,3,0,1,1,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16848752,9,54456,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,4900000,1107,La Jolla,CA,2005,1178 Virginia Way,92037.0,-117.2706604,32.84298325,0,"""VILLAGE BEAUTY! Very private and serene this home is an oasis in downtown La Jolla. Walkable to the Village and La Jolla Cove this contemporary Mediterranean home is move-in ready. With an abundance of outdoor space its the perfect home for entertaining. Three of the bedrooms are en-suite and have private balconies. The elegant spacious master bedroom has a wonderful walk in closet with custom cabinetry. The master bathroom has a large soaking tub and fireplace. Off the master bedroom is a private patio and a balcony that overlooks the courtyard. The large chefs kitchen has a 6-burner Viking range and a generous island and opens to a charming courtyard thats made for outdoor dining. An outdoor shower is perfect for coming in from the surf. Enjoy warm nights in the covered cabana with an outdoor fireplace and large screen TV. Dreamy and romantic this charming villa is within walking distance to all the fabulous restaurants and stores that La Jolla has to offer and is very close to all the excellent La Jolla schools.""",USD,4428,4428.0,sqft,5,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16848301,9,54458,54296,USA,7/9/21,0,0,Listed for sale,1625790000000.0,1299000,1309,La Jolla,CA,1970,457 Coast Blvd UNIT 503,92037.0,-117.2800903,32.84320068,0,Oceanfront building walking distance to all restaurants shops grocery store movie theater and world class beaches in the Village!  Sit on the park that is top of the bluff overlooking the ocean and watch the sunset in your own front yard or enjoy an ocean view and breeze from your living room kitchen and bedrooms.   Exterior building is going through a renovation with new windows and stucco for an updated look.  Kitchen and bathrooms have been updated as well.  One of very few buildings in San Diego that allows nightly rentals making this a very affordable second home and excellent investment! Equipment: Garage Door Opener Sewer:  Sewer Connected Topography: LL,USD,992,992.0,sqft,2,2,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92037-16835748,9,54459,54296,USA,7/9/21,0,0,Listing removed,1566860000000.0,2350,0,La Jolla,CA,1980,8795 Gilman Dr UNIT H,92037.0,-117.236618,32.86752701,0,Wonderful 2 bedroom/ 1 bath condo conveniently located in La Jolla. Walk to UCSD UTC dining shops and great freeway access. Sunny west facing top floor end unit. Laminate flooring throughout freshly painted walls. Natural light ample storage. Washer & Dryer in condo. Quiet well maintained complex with pool and spa. Detached single car garage with storage.,USD,822,822.0,sqft,1,2,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92037-16856346,9,54460,54296,USA,7/8/21,0,0,Listed for sale,1625700000000.0,2150000,1224,La Jolla,CA,1962,5515 Candlelight Dr,92037.0,-117.2582245,32.81477737,0,View home in La Jolla Mesa! Photos can’t do it justice – you’ll be drawn to some of the best views of the coastline bay and city when you enter this lovely and spacious home. The ocean view and nighttime view of the lights will have your guests talking! Designed for entertaining and indoor/outdoor living this property is located just east of Bird Rock and a short drive to the beach. The open floor plan and kitchen area are flanked by walls of glass that look out to the backyard area and beyond. The formal living area and fireplace take advantage of the outdoor views while the large primary bedroom also provides direct access to the back yard. Views are protected by the HOA front and rear including views of the ocean from the front guest room which provides for great sunset viewing opportunities. A well maintained two car garage with workshop space and thoughtful landscaping complete the property.,USD,1757,1757.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16850051,9,54461,54296,USA,7/8/21,0,0,Price change,1625790000000.0,2199000,1593,La Jolla,CA,1935,735 Nautilus St,92037.0,-117.2733383,32.8323288,0,Builder/Investor Opportunity. Original La Jolla home with potential to build two units. Proposed square footage of each unit will be 3000 ft.² with ocean view rooftop decks 2 floors with a basement and of course walking distance to all La Jolla has to offer. Plans have been submitted to the city and are under review. Sewer:  Sewer Connected Topography: LL,USD,1380,1380.0,sqft,1,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16856915,9,54462,54296,USA,7/7/21,0,0,Listed for sale,1625700000000.0,1500000,828,La Jolla,CA,1961,2222 Bahia Dr,92037.0,-117.2417984,32.81949234,0,"""Location Location Location...and Views!  This is the first time this property has been on the market in over 50 years!  Fantastic opportunity to create the dream home you have always wanted.  This single-story property sits on a quiet street and offers panoramic views of the ocean and white water views from the south.  Ocean views can be seen from the moment you walk up to the front door.  Theres a possibility to add a second story to really take advantage of the amazing views.  This property is ready for you to make it one of the best view homes in San Diego!""",USD,1812,1812.0,sqft,2,3,0,1,2,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
92037-16854983,9,54463,54296,USA,7/7/21,0,0,Listed for sale,1625700000000.0,2695000,1014,La Jolla,CA,1968,6030 Bellevue Ave,92037.0,-117.2705841,32.82155991,0,Firstly the location....Upper Hermosa offers a greatly-desired lifestyle; it is a throwback to the neighborhoods of yesteryear and is adored by those who live on its tree-lined streets. Then the picturesque curb appeal and lush setting....The gated spacious brick courtyard entry is simply gorgeous with its mature plantings lemon-lime trees and a ready-for occupancy doll house! And the home....With the architectural integrity of a by-gone era it has vaulted ceilings wood floors a family-sized kitchen and bay windows overlooking the private romp-ready yard. The fruit trees and redwood garden bed offer delicious treats! Living is mostly on one level. There are a myriad possibilities for remodel and/or expansion or enjoy it just as it is!  A beautiful home in an idyllic neighborhood that is walking distance to the bike path a beautiful viewpoint with small beach the shops of Birdrock and the iconic WindanSea beach. Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL,USD,2659,2659.0,sqft,4,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16849523,9,54467,54296,USA,7/5/21,0,0,Listed for sale,1625440000000.0,2600000,1112,La Jolla,CA,1947,560 Fern Gln,92037.0,-117.2760468,32.83442307,0,Situated in the storybook community of Windansea this home offers a lifestyle that people adore with its proximity to beaches and all the Village pleasures. The home has been tastefully updated including a fully remodeled kitchen and master bathroom. With a flowing easy-to-live-in floor plan the interior spaces open onto a large and enchanting bricked patio where one enjoys privacy and the beauty of lush surrounds. It welcomes at all times of day and night. There are double masters one on the entry level; the other with beautiful ocean views and a large view deck feels like a retreat. Experience sea breezes passing gently through your space and never miss a sunset. An enchanting home in a well-loved close-to-all location. Sewer:  Sewer Connected Public Sewer Topography: LL,USD,2339,2339.0,sqft,4,4,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16855921,9,54468,54296,USA,7/5/21,0,0,Price change,1625440000000.0,1699000,1595,La Jolla,CA,1950,5559 La Jolla Hermosa Ave,92037.0,-117.2678833,32.81381989,0,"""Charming Bird Rock Cottage ready for you to move in and enjoy! Easy walking to La Jolla Blvds restaurants coffee shops and shopping. Cool ocean breezes on the large front deck. Updated kitchen and bathroom. Original wood flooring. Low maintenance backyard. Oversized 1-car garage. Architectural Style:  Craftsman/Bungalow View:  Craftsman/Bungalow Equipment:  Dryer Washer Sewer:  Sewer Connected""",USD,1065,1065.0,sqft,1,2,0,1,1,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92037-16850618,9,54469,54296,USA,7/2/21,0,0,Listed for sale,1625180000000.0,6495000,1469,La Jolla,CA,1989,6331 Camino De La Costa,92037.0,-117.279068,32.8239975,0,"Perched at the northern end of Camino De La Costa La Jolla’s “Street of Dreams” this Mediterranean-style home has sweeping whitewater views a timeless design and exceptional yard space. With world famous Windansea Beach less than two blocks away the home offers a picturesque vacation lifestyle year-round. High ceilings ample windows and ocean breezes create a bright and welcoming mood throughout. Ocean views are enjoyed from both floors and magnificent coastline and sunset views beckon from upstairs including from the primary suite and one secondary ensuite bedroom. The main home offers five bedrooms one of which is furnished as a den. There is additionally one separate guest suite above the 2-car detached garage. The flat 10333 square foot lot is gated and private with ample space to play including an in-ground trampoline outdoor TV area and wifi integrated outdoor sound system.  Situated south of iconic Windansea Beach north of Bird Rock and west of La Jolla Blvd Lower Hermosa is one of the most exclusive and sought-after luxury coastal neighborhoods in all of Southern California.\xa0   Established in the 1920\s Lower Hermosa has an old world feel with diverse architecture ranging from classic Spanish to contemporary. Larger lots typically uncharacteristic of the beach grace palm tree-lined streets with sounds and views of the ocean throughout.\xa0Visitors from all over the world pay special attention to Camino de la Costa known locally as the ""Street of Dreams"" where stunning estates with spectacular curb appeal sit just feet from the water.\xa0Homes in Lower Hermosa become available on average just every 14 years.\xa0   Windansea Beach commonly referred to as \Windan\ is a .8 mile stretch of coastline discretely located between the buzzing neighborhoods of Bird Rock and The Village. Unlike its tourist-heavy counterparts you won\t find large parking lots waterfront retail or surfboard rentals at Windansea. Instead you\ll find a quiet enclave of sand and clay rock formations that ease into an eclectic range of swimming surfing and play zones where locals of all ages prefer to spend their summer days.   During spring time each year a fresh slab of sand washes ashore to cover Windansea\s iconic clay rock formations. Clean and thick-grained sand remains throughout summer when the water temperature is perfect for swimming. In the fall larger waves and changing currents wash most of the sand away revealing the rocks once again. This natural cycle is the cornerstone of Windansea\s refreshing aesthetic. Equipment:  Dryer Washer Sewer:  Sewer Connected Topography: LL",USD,4420,4420.0,sqft,6,5,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
